,pre,post,pristi_s14_new_out_posterior_cut.csv' with 79 nodes and 1619 edges_weight,pristi_15_roi_count.csv' with 89 nodes and 1939 edges_weight,witvliet_dataset8_vol.csv' with 84 nodes and 2098 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
1281,PVR,RMG,1245.0,9453.0,40560.0,3,17086.0,1,2,no,no,yes
1282,PVR,RMH,44.0,0.0,0.0,1,44.0,0,1,no,no,yes
1283,PVR,SDQ,10886.0,4686.0,2417280.0,3,810950.6666666666,1,2,no,no,yes
1284,PVR,SIA,2179.0,8245.0,660960.0,3,223794.66666666666,1,2,no,no,yes
1285,PVR,SIB,12354.0,7805.0,1653840.0,3,557999.6666666666,1,2,no,no,yes
1286,PVR,SMB,14863.0,3103.0,41280.0,3,19748.666666666668,1,2,no,no,yes
1287,PVR,SMD,1032.0,0.0,0.0,1,1032.0,0,1,no,no,yes
1288,PVR,URA,1343.0,1829.0,220320.0,3,74497.33333333333,1,2,no,no,yes
1289,PVR,URB,2279.0,1453.0,201600.0,3,68444.0,1,2,no,no,yes
1290,PVR,URX,3742.0,0.0,25680.0,2,14711.0,1,1,no,no,yes
1291,PVR,URY,2490.0,0.0,931920.0,2,467205.0,1,1,no,no,yes
1292,PVR,RID,0.0,1201.0,188880.0,2,95040.5,1,1,no,no,yes
1293,PVR,RIF,0.0,3488.0,0.0,1,3488.0,0,1,no,no,yes
1294,PVR,RMF,0.0,3192.0,126720.0,2,64956.0,1,1,no,no,yes
1295,PVR,SAB,0.0,3864.0,0.0,1,3864.0,0,1,no,no,yes
1296,PVR,VA3,0.0,1275.0,0.0,1,1275.0,0,1,no,no,yes
1297,PVR,VB1,0.0,2174.0,0.0,1,2174.0,0,1,no,no,yes
1298,PVR,unk,0.0,10561.0,0.0,1,10561.0,0,1,no,no,yes
1299,PVT,RIB,691.0,470.0,1044720.0,3,348627.0,1,2,no,no,yes
1300,PVT,RIG,1376.0,25468.0,5968560.0,3,1998468.0,1,2,no,no,yes
1301,PVT,RIH,862.0,0.0,168960.0,2,84911.0,1,1,no,no,yes
1302,PVT,RIM,839.0,5875.0,0.0,2,3357.0,0,2,yes,no,yes
1303,PVT,RIR,905.0,0.0,24480.0,2,12692.5,1,1,no,no,yes
1304,PVT,RIS,36532.0,839.0,100560.0,3,45977.0,1,2,no,no,yes
1305,PVT,RME,2298.0,1021.0,2590800.0,3,864706.3333333334,1,2,no,no,yes
1306,PVT,SAA,145.0,192.0,0.0,2,168.5,0,2,yes,no,yes
1307,PVT,SDQ,77.0,0.0,19200.0,2,9638.5,1,1,no,no,yes
1308,PVT,SMB,1375.0,62.0,938640.0,3,313359.0,1,2,no,no,yes
1309,PVT,URA,814.0,299.0,522960.0,3,174691.0,1,2,no,no,yes
1310,PVT,URY,8663.0,4593.0,777600.0,3,263618.6666666667,1,2,no,no,yes
1311,PVT,RIC,0.0,1610.0,0.0,1,1610.0,0,1,no,no,yes
1312,PVT,RIP,0.0,418.0,0.0,1,418.0,0,1,no,no,yes
1313,PVT,RIV,0.0,1691.0,21600.0,2,11645.5,1,1,no,no,yes
1314,PVT,RMF,0.0,3652.0,7321680.0,2,3662666.0,1,1,no,no,yes
1315,PVT,RMG,0.0,8372.0,3360.0,2,5866.0,1,1,no,no,yes
1316,PVT,SIA,0.0,336.0,12960.0,2,6648.0,1,1,no,no,yes
1317,PVT,SMD,0.0,1467.0,0.0,1,1467.0,0,1,no,no,yes
1318,PVT,URX,0.0,18.0,0.0,1,18.0,0,1,no,no,yes
1319,PVT,VD1,0.0,3521.0,0.0,1,3521.0,0,1,no,no,yes
1320,PVT,unk,0.0,31653.0,0.0,1,31653.0,0,1,no,no,yes
1321,PVT,RID,0.0,0.0,1680.0,1,1680.0,1,0,no,yes,no
1322,PVT,RMD,0.0,0.0,132960.0,1,132960.0,1,0,no,yes,no
1323,PVT,URB,0.0,0.0,16560.0,1,16560.0,1,0,no,yes,no
1324,RIA,RIA,3970.0,21728.0,15303840.0,3,5109846.0,1,2,no,no,yes
1325,RIA,RIB,25674.0,29612.0,4102080.0,3,1385788.6666666667,1,2,no,no,yes
1326,RIA,RIC,5921.0,3995.0,0.0,2,4958.0,0,2,yes,no,yes
1327,RIA,RIG,194.0,68.0,2116320.0,3,705527.3333333334,1,2,no,no,yes
1328,RIA,RIH,37094.0,24776.0,7247760.0,3,2436543.3333333335,1,2,no,no,yes
1329,RIA,RIM,41524.0,22942.0,3233760.0,3,1099408.6666666667,1,2,no,no,yes
1330,RIA,RIP,6720.0,6308.0,0.0,2,6514.0,0,2,yes,no,yes
1331,RIA,RIR,78376.0,52035.0,2304720.0,3,811710.3333333334,1,2,no,no,yes
1332,RIA,RIS,445.0,352.0,0.0,2,398.5,0,2,yes,no,yes
1333,RIA,RIV,15999.0,12686.0,4583040.0,3,1537241.6666666667,1,2,no,no,yes
1334,RIA,RMD,501904.0,376355.0,73766640.0,3,24881633.0,1,2,no,no,yes
1335,RIA,RME,4469.0,3654.0,0.0,2,4061.5,0,2,yes,no,yes
1336,RIA,RMF,7071.0,4217.0,1205760.0,3,405682.6666666667,1,2,no,no,yes
1337,RIA,RMG,3534.0,11695.0,352800.0,3,122676.33333333333,1,2,no,no,yes
1338,RIA,RMH,3822.0,7010.0,171840.0,3,60890.666666666664,1,2,no,no,yes
1339,RIA,SAA,6667.0,8009.0,2486400.0,3,833692.0,1,2,no,no,yes
1340,RIA,SDQ,11907.0,381.0,503520.0,3,171936.0,1,2,no,no,yes
1341,RIA,SIA,38074.0,17269.0,8133600.0,3,2729647.6666666665,1,2,no,no,yes
1342,RIA,SIB,6693.0,4891.0,1160160.0,3,390581.3333333333,1,2,no,no,yes
1343,RIA,SMB,10433.0,4325.0,5523840.0,3,1846199.3333333333,1,2,no,no,yes
1344,RIA,SMD,94762.0,100928.0,36540480.0,3,12245390.0,1,2,no,no,yes
1345,RIA,URX,13358.0,16495.0,7809600.0,3,2613151.0,1,2,no,no,yes
1346,RIA,URY,449.0,575.0,354960.0,3,118661.33333333333,1,2,no,no,yes
1347,RIA,RIF,0.0,0.0,60000.0,1,60000.0,1,0,no,yes,no
1348,RIA,URA,0.0,0.0,171360.0,1,171360.0,1,0,no,yes,no
1349,RIA,URB,0.0,0.0,6240.0,1,6240.0,1,0,no,yes,no
1350,RIA,unk,0.0,0.0,200640.0,1,200640.0,1,0,no,yes,no
1351,RIC,RIC,51414.0,42857.0,6523200.0,3,2205823.6666666665,1,2,no,no,yes
1352,RIC,RIM,5397.0,7884.0,2561760.0,3,858347.0,1,2,no,no,yes
1353,RIC,RIP,6715.0,8065.0,41280.0,3,18686.666666666668,1,2,no,no,yes
1354,RIC,RIV,795.0,745.0,5147520.0,3,1716353.3333333333,1,2,no,no,yes
1355,RIC,RMD,32829.0,13168.0,2920560.0,3,988852.3333333334,1,2,no,no,yes
1356,RIC,RMF,34062.0,1499.0,174000.0,3,69853.66666666667,1,2,no,no,yes
1357,RIC,RMG,4828.0,4326.0,3657840.0,3,1222331.3333333333,1,2,no,no,yes
1358,RIC,RMH,2474.0,23159.0,15093600.0,3,5039744.333333333,1,2,no,no,yes
1359,RIC,SAA,5653.0,11480.0,491280.0,3,169471.0,1,2,no,no,yes
1360,RIC,SDQ,21006.0,7306.0,3307440.0,3,1111917.3333333333,1,2,no,no,yes
1361,RIC,SIA,32153.0,34950.0,9207120.0,3,3091407.6666666665,1,2,no,no,yes
1362,RIC,SIB,85453.0,108157.0,9515280.0,3,3236296.6666666665,1,2,no,no,yes
1363,RIC,SMB,12690.0,19448.0,8471520.0,3,2834552.6666666665,1,2,no,no,yes
1364,RIC,SMD,12194.0,7794.0,8053680.0,3,2691222.6666666665,1,2,no,no,yes
1365,RIC,URA,844.0,588.0,252240.0,3,84557.33333333333,1,2,no,no,yes
1366,RIC,URX,1880.0,354.0,5280720.0,3,1760984.6666666667,1,2,no,no,yes
1367,RIC,URY,1615.0,4091.0,216480.0,3,74062.0,1,2,no,no,yes
1368,RIC,RID,0.0,5349.0,1613040.0,2,809194.5,1,1,no,no,yes
1369,RIC,unk,0.0,4854.0,9600.0,2,7227.0,1,1,no,no,yes
1370,RIC,RIS,0.0,0.0,794400.0,1,794400.0,1,0,no,yes,no
1371,RIC,URB,0.0,0.0,8425200.0,1,8425200.0,1,0,no,yes,no
1372,RIF,RIF,12607.0,2771.0,16560.0,3,10646.0,1,2,no,no,yes
1373,RIF,RIG,542.0,226.0,242880.0,3,81216.0,1,2,no,no,yes
1374,RIF,RIH,2683.0,2410.0,0.0,2,2546.5,0,2,yes,no,yes
1375,RIF,RIM,15268.0,8161.0,6882240.0,3,2301889.6666666665,1,2,no,no,yes
1376,RIF,RIS,37550.0,9290.0,2880.0,3,16573.333333333332,1,2,no,no,yes
1377,RIF,RMD,521.0,0.0,0.0,1,521.0,0,1,no,no,yes
1378,RIF,RMG,38323.0,13594.0,2340240.0,3,797385.6666666666,1,2,no,no,yes
1379,RIF,SDQ,3143.0,0.0,367920.0,2,185531.5,1,1,no,no,yes
1380,RIF,SIA,14068.0,362.0,96480.0,3,36970.0,1,2,no,no,yes
1381,RIF,SIB,9377.0,1208.0,163680.0,3,58088.333333333336,1,2,no,no,yes
1382,RIF,SMB,12218.0,17191.0,1105920.0,3,378443.0,1,2,no,no,yes
1383,RIF,URA,285.0,0.0,112080.0,2,56182.5,1,1,no,no,yes
1384,RIF,URB,288.0,0.0,0.0,1,288.0,0,1,no,no,yes
1385,RIF,URX,2996.0,969.0,361200.0,3,121721.66666666667,1,2,no,no,yes
1386,RIF,URY,2497.0,1697.0,0.0,2,2097.0,0,2,yes,no,yes
1387,RIF,unk,0.0,2080.0,0.0,1,2080.0,0,1,no,no,yes
1388,RIF,RIR,0.0,0.0,156480.0,1,156480.0,1,0,no,yes,no
1389,RIG,RIG,877.0,1080.0,1622880.0,3,541612.3333333334,1,2,no,no,yes
1390,RIG,RIM,19817.0,19139.0,2208000.0,3,748985.3333333334,1,2,no,no,yes
1391,RIG,RIR,435.0,412.0,4976880.0,3,1659242.3333333333,1,2,no,no,yes
1392,RIG,RIS,624.0,1217.0,522720.0,3,174853.66666666666,1,2,no,no,yes
1393,RIG,RIV,11366.0,6661.0,2462640.0,3,826889.0,1,2,no,no,yes
1394,RIG,RMD,35086.0,34146.0,10560.0,3,26597.333333333332,1,2,no,no,yes
1395,RIG,RME,1380.0,441.0,3473040.0,3,1158287.0,1,2,no,no,yes
1396,RIG,RMG,773.0,0.0,299040.0,2,149906.5,1,1,no,no,yes
1397,RIG,RMH,61598.0,0.0,2755440.0,2,1408519.0,1,1,no,no,yes
1398,RIG,SAA,12070.0,9187.0,7732560.0,3,2584605.6666666665,1,2,no,no,yes
1399,RIG,SDQ,2411.0,0.0,0.0,1,2411.0,0,1,no,no,yes
1400,RIG,SIA,19700.0,24085.0,2534640.0,3,859475.0,1,2,no,no,yes
1401,RIG,SIB,3733.0,10979.0,1307280.0,3,440664.0,1,2,no,no,yes
1402,RIG,SMB,9140.0,10169.0,5393520.0,3,1804276.3333333333,1,2,no,no,yes
1403,RIG,SMD,3358.0,18907.0,1440.0,3,7901.666666666667,1,2,no,no,yes
1404,RIG,URA,3241.0,4555.0,55440.0,3,21078.666666666668,1,2,no,no,yes
1405,RIG,URX,4404.0,3761.0,4941360.0,3,1649841.6666666667,1,2,no,no,yes
1406,RIG,URY,17744.0,14808.0,3258960.0,3,1097170.6666666667,1,2,no,no,yes
1407,RIG,unk,1474.0,3509.0,0.0,2,2491.5,0,2,yes,no,yes
1408,RIG,RIP,0.0,3768.0,0.0,1,3768.0,0,1,no,no,yes
1409,RIG,RMF,0.0,41233.0,16240320.0,2,8140776.5,1,1,no,no,yes
1410,RIG,VB1,0.0,1656.0,0.0,1,1656.0,0,1,no,no,yes
1411,RIG,VB2,0.0,350.0,0.0,1,350.0,0,1,no,no,yes
1412,RIG,VD1,0.0,2087.0,0.0,1,2087.0,0,1,no,no,yes
1413,RIG,RIH,0.0,0.0,1295520.0,1,1295520.0,1,0,no,yes,no
1414,RIG,URB,0.0,0.0,52080.0,1,52080.0,1,0,no,yes,no
1415,RIM,RIM,11392.0,5461.0,1095600.0,3,370817.6666666667,1,2,no,no,yes
1416,RIM,RIP,191.0,70.0,0.0,2,130.5,0,2,yes,no,yes
1417,RIM,RIR,11859.0,6386.0,0.0,2,9122.5,0,2,yes,no,yes
1418,RIM,RIS,51628.0,27196.0,7197600.0,3,2425474.6666666665,1,2,no,no,yes
1419,RIM,RIV,6870.0,6709.0,2601840.0,3,871806.3333333334,1,2,no,no,yes
1420,RIM,RMD,124216.0,58301.0,20214480.0,3,6798999.0,1,2,no,no,yes
1421,RIM,RME,6440.0,5426.0,639840.0,3,217235.33333333334,1,2,no,no,yes
1422,RIM,RMF,1186.0,20949.0,11755440.0,3,3925858.3333333335,1,2,no,no,yes
1423,RIM,RMG,12279.0,22487.0,585360.0,3,206708.66666666666,1,2,no,no,yes
1424,RIM,RMH,28812.0,0.0,310560.0,2,169686.0,1,1,no,no,yes
1425,RIM,SAA,46516.0,71483.0,47046480.0,3,15721493.0,1,2,no,no,yes
1426,RIM,SDQ,9010.0,7353.0,1065120.0,3,360494.3333333333,1,2,no,no,yes
1427,RIM,SIA,33155.0,22604.0,5373120.0,3,1809626.3333333333,1,2,no,no,yes
1428,RIM,SIB,27429.0,32550.0,8654400.0,3,2904793.0,1,2,no,no,yes
1429,RIM,SMB,11616.0,11682.0,1969920.0,3,664406.0,1,2,no,no,yes
1430,RIM,SMD,144003.0,122906.0,29179440.0,3,9815449.666666666,1,2,no,no,yes
1431,RIM,URA,1056.0,423.0,0.0,2,739.5,0,2,yes,no,yes
1432,RIM,URX,759.0,0.0,20400.0,2,10579.5,1,1,no,no,yes
1433,RIM,URY,20444.0,6720.0,444480.0,3,157214.66666666666,1,2,no,no,yes
1434,RIM,SAB,0.0,224.0,0.0,1,224.0,0,1,no,no,yes
1435,RIM,VA1,0.0,120.0,0.0,1,120.0,0,1,no,no,yes
1436,RIM,unk,0.0,6772.0,0.0,1,6772.0,0,1,no,no,yes
1437,RIM,URB,0.0,0.0,231360.0,1,231360.0,1,0,no,yes,no
1438,RIP,RIR,4660.0,5441.0,0.0,2,5050.5,0,2,yes,no,yes
1439,RIP,RIV,5267.0,4863.0,0.0,2,5065.0,0,2,yes,no,yes
1440,RIP,RMD,17192.0,16404.0,54240.0,3,29278.666666666668,1,2,no,no,yes
1441,RIP,RME,815.0,15006.0,3714000.0,3,1243273.6666666667,1,2,no,no,yes
1442,RIP,RMF,582.0,2830.0,0.0,2,1706.0,0,2,yes,no,yes
1443,RIP,RMG,1320.0,3041.0,0.0,2,2180.5,0,2,yes,no,yes
1444,RIP,RMH,2526.0,2539.0,10800.0,3,5288.333333333333,1,2,no,no,yes
1445,RIP,SIA,13565.0,9359.0,0.0,2,11462.0,0,2,yes,no,yes
1446,RIP,SIB,7119.0,11257.0,285360.0,3,101245.33333333333,1,2,no,no,yes
1447,RIP,SMB,11909.0,5562.0,0.0,2,8735.5,0,2,yes,no,yes
1448,RIP,SMD,422.0,1932.0,0.0,2,1177.0,0,2,yes,no,yes
1449,RIP,URA,41580.0,39158.0,13141440.0,3,4407392.666666667,1,2,no,no,yes
1450,RIP,URB,4504.0,1025.0,44640.0,3,16723.0,1,2,no,no,yes
1451,RIP,URX,15192.0,6291.0,136320.0,3,52601.0,1,2,no,no,yes
1452,RIP,URY,11402.0,18006.0,708240.0,3,245882.66666666666,1,2,no,no,yes
1453,RIP,SAA,0.0,4494.0,0.0,1,4494.0,0,1,no,no,yes
1454,RIP,SDQ,0.0,3532.0,0.0,1,3532.0,0,1,no,no,yes
1455,RIP,unk,0.0,2090.0,0.0,1,2090.0,0,1,no,no,yes
1456,RIP,RIP,0.0,0.0,618720.0,1,618720.0,1,0,no,yes,no
1457,RIV,RIV,6634.0,3023.0,4104960.0,3,1371539.0,1,2,no,no,yes
1458,RIV,RMD,22167.0,12368.0,7943760.0,3,2659431.6666666665,1,2,no,no,yes
1459,RIV,RME,382.0,1259.0,490560.0,3,164067.0,1,2,no,no,yes
1460,RIV,RMF,13043.0,17339.0,2713440.0,3,914607.3333333334,1,2,no,no,yes
1461,RIV,RMG,872.0,2652.0,1700160.0,3,567894.6666666666,1,2,no,no,yes
1462,RIV,RMH,20761.0,728.0,3889200.0,3,1303563.0,1,2,no,no,yes
1463,RIV,SAA,7674.0,11963.0,9340800.0,3,3120145.6666666665,1,2,no,no,yes
1464,RIV,SDQ,43465.0,53115.0,5383920.0,3,1826833.3333333333,1,2,no,no,yes
1465,RIV,SIA,25284.0,16696.0,5041440.0,3,1694473.3333333333,1,2,no,no,yes
1466,RIV,SIB,10916.0,17391.0,3061920.0,3,1030075.6666666666,1,2,no,no,yes
1467,RIV,SMB,14745.0,7944.0,5660880.0,3,1894523.0,1,2,no,no,yes
1468,RIV,SMD,61335.0,53406.0,19319280.0,3,6478007.0,1,2,no,no,yes
1469,RIV,URX,992.0,0.0,27600.0,2,14296.0,1,1,no,no,yes
1470,RIV,URY,8338.0,8598.0,321360.0,3,112765.33333333333,1,2,no,no,yes
1471,RIV,URB,0.0,18.0,62640.0,2,31329.0,1,1,no,no,yes
1472,RIV,unk,0.0,2348.0,117840.0,2,60094.0,1,1,no,no,yes
1473,RMD,RMD,143784.0,129227.0,55547520.0,3,18606843.666666668,1,2,no,no,yes
1474,RMD,RME,31953.0,22826.0,14586480.0,3,4880419.666666667,1,2,no,no,yes
1475,RMD,RMF,58973.0,65955.0,8816640.0,3,2980522.6666666665,1,2,no,no,yes
1476,RMD,RMG,100498.0,96815.0,18738240.0,3,6311851.0,1,2,no,no,yes
1477,RMD,RMH,63309.0,45821.0,15885840.0,3,5331656.666666667,1,2,no,no,yes
1478,RMD,SAA,60807.0,96401.0,5587440.0,3,1914882.6666666667,1,2,no,no,yes
1479,RMD,SDQ,3414.0,4547.0,926160.0,3,311373.6666666667,1,2,no,no,yes
1480,RMD,SIA,55887.0,42302.0,19227120.0,3,6441769.666666667,1,2,no,no,yes
1481,RMD,SIB,85896.0,73503.0,21165360.0,3,7108253.0,1,2,no,no,yes
1482,RMD,SMB,118679.0,79868.0,14107440.0,3,4768662.333333333,1,2,no,no,yes
1483,RMD,SMD,92300.0,86373.0,12637680.0,3,4272117.666666667,1,2,no,no,yes
1484,RMD,URA,3939.0,3436.0,850800.0,3,286058.3333333333,1,2,no,no,yes
1485,RMD,URB,6036.0,5421.0,1740240.0,3,583899.0,1,2,no,no,yes
1486,RMD,URX,93.0,90.0,24480.0,3,8221.0,1,2,no,no,yes
1487,RMD,URY,2472.0,2468.0,25924320.0,3,8643086.666666666,1,2,no,no,yes
1488,RMD,unk,0.0,2248.0,1980960.0,2,991604.0,1,1,no,no,yes
1489,RMF,RMF,11970.0,18845.0,983040.0,3,337951.6666666667,1,2,no,no,yes
1490,RMF,RMG,40288.0,31735.0,6683520.0,3,2251847.6666666665,1,2,no,no,yes
1491,RMF,RMH,38856.0,25329.0,8999040.0,3,3021075.0,1,2,no,no,yes
1492,RMF,SAA,2054.0,77532.0,21959040.0,3,7346208.666666667,1,2,no,no,yes
1493,RMF,SDQ,102.0,290.0,1744560.0,3,581650.6666666666,1,2,no,no,yes
1494,RMF,SIA,16326.0,11216.0,2396400.0,3,807980.6666666666,1,2,no,no,yes
1495,RMF,SIB,52723.0,5064.0,2154720.0,3,737502.3333333334,1,2,no,no,yes
1496,RMF,SMB,24479.0,14423.0,4242720.0,3,1427207.3333333333,1,2,no,no,yes
1497,RMF,SMD,19350.0,7709.0,1572720.0,3,533259.6666666666,1,2,no,no,yes
1498,RMF,URX,939.0,8198.0,518160.0,3,175765.66666666666,1,2,no,no,yes
1499,RMF,URY,126.0,646.0,866400.0,3,289057.3333333333,1,2,no,no,yes
1500,RMF,unk,0.0,837.0,0.0,1,837.0,0,1,no,no,yes
1501,RMF,URB,0.0,0.0,95040.0,1,95040.0,1,0,no,yes,no
1502,RMG,RMH,30083.0,28703.0,10888320.0,3,3649035.3333333335,1,2,no,no,yes
1503,RMG,SAA,5657.0,13495.0,5375280.0,3,1798144.0,1,2,no,no,yes
1504,RMG,SDQ,92.0,753.0,77280.0,3,26041.666666666668,1,2,no,no,yes
1505,RMG,SIA,9005.0,3429.0,2857440.0,3,956624.6666666666,1,2,no,no,yes
1506,RMG,SIB,5184.0,1169.0,7250160.0,3,2418837.6666666665,1,2,no,no,yes
1507,RMG,SMB,2147.0,4023.0,5520720.0,3,1842296.6666666667,1,2,no,no,yes
1508,RMG,SMD,57381.0,25781.0,2503440.0,3,862200.6666666666,1,2,no,no,yes
1509,RMG,URX,8661.0,5334.0,5351280.0,3,1788425.0,1,2,no,no,yes
1510,RMG,URB,0.0,139.0,441360.0,2,220749.5,1,1,no,no,yes
1511,RMG,URY,0.0,480.0,0.0,1,480.0,0,1,no,no,yes
1512,RMG,unk,0.0,3091.0,402960.0,2,203025.5,1,1,no,no,yes
1513,RMH,RMH,16414.0,0.0,1710240.0,2,863327.0,1,1,no,no,yes
1514,RMH,SAA,32675.0,4425.0,1459920.0,3,499006.6666666667,1,2,no,no,yes
1515,RMH,SDQ,1282.0,45.0,2067840.0,3,689722.3333333334,1,2,no,no,yes
1516,RMH,SIA,15523.0,18291.0,3198000.0,3,1077271.3333333333,1,2,no,no,yes
1517,RMH,SIB,21511.0,51636.0,3757440.0,3,1276862.3333333333,1,2,no,no,yes
1518,RMH,SMB,13387.0,5841.0,1563600.0,3,527609.3333333334,1,2,no,no,yes
1519,RMH,SMD,4092.0,6779.0,11395680.0,3,3802183.6666666665,1,2,no,no,yes
1520,RMH,URA,601.0,0.0,372480.0,2,186540.5,1,1,no,no,yes
1521,RMH,URX,11945.0,380.0,226560.0,3,79628.33333333333,1,2,no,no,yes
1522,RMH,URY,5045.0,62.0,0.0,2,2553.5,0,2,yes,no,yes
1523,RMH,URB,0.0,0.0,4524960.0,1,4524960.0,1,0,no,yes,no
1524,RMH,unk,0.0,0.0,169200.0,1,169200.0,1,0,no,yes,no
1525,SAA,SAA,13459.0,23868.0,7509600.0,3,2515642.3333333335,1,2,no,no,yes
1526,SAA,SDQ,1786.0,7471.0,4180320.0,3,1396525.6666666667,1,2,no,no,yes
1527,SAA,SIA,31356.0,47572.0,5067840.0,3,1715589.3333333333,1,2,no,no,yes
1528,SAA,SIB,6204.0,7739.0,4680240.0,3,1564727.6666666667,1,2,no,no,yes
1529,SAA,SMB,58731.0,71696.0,28446960.0,3,9525795.666666666,1,2,no,no,yes
1530,SAA,SMD,184667.0,189788.0,40590000.0,3,13654818.333333334,1,2,no,no,yes
1531,SAA,URY,997.0,1472.0,666240.0,3,222903.0,1,2,no,no,yes
1532,SAA,URA,0.0,318.0,0.0,1,318.0,0,1,no,no,yes
1533,SAA,URB,0.0,3.0,433200.0,2,216601.5,1,1,no,no,yes
1534,SAA,URX,0.0,939.0,0.0,1,939.0,0,1,no,no,yes
1535,SAA,VB1,0.0,3462.0,0.0,1,3462.0,0,1,no,no,yes
1536,SAA,unk,0.0,4687.0,9360.0,2,7023.5,1,1,no,no,yes
1537,SDQ,SDQ,54815.0,0.0,6188160.0,2,3121487.5,1,1,no,no,yes
1538,SDQ,SIA,49863.0,25962.0,1818240.0,3,631355.0,1,2,no,no,yes
1539,SDQ,SIB,541.0,1208.0,1497600.0,3,499783.0,1,2,no,no,yes
1540,SDQ,SMB,7441.0,759.0,1524720.0,3,510973.3333333333,1,2,no,no,yes
1541,SDQ,URB,879.0,830.0,164400.0,3,55369.666666666664,1,2,no,no,yes
1542,SDQ,URY,1238.0,0.0,19200.0,2,10219.0,1,1,no,no,yes
1543,SDQ,SMD,0.0,494.0,693600.0,2,347047.0,1,1,no,no,yes
1544,SDQ,unk,0.0,29505.0,0.0,1,29505.0,0,1,no,no,yes
1545,SDQ,URX,0.0,0.0,2640.0,1,2640.0,1,0,no,yes,no
1546,SIA,SIA,41183.0,32221.0,5678880.0,3,1917428.0,1,2,no,no,yes
1547,SIA,SIB,126818.0,79232.0,27321840.0,3,9175963.333333334,1,2,no,no,yes
1548,SIA,SMB,100234.0,101342.0,30013200.0,3,10071592.0,1,2,no,no,yes
1549,SIA,SMD,77155.0,76936.0,16789920.0,3,5648003.666666667,1,2,no,no,yes
1550,SIA,URA,786.0,531.0,393120.0,3,131479.0,1,2,no,no,yes
1551,SIA,URX,5329.0,610.0,214800.0,3,73579.66666666667,1,2,no,no,yes
1552,SIA,URY,2870.0,1717.0,921840.0,3,308809.0,1,2,no,no,yes
1553,SIA,unk,116.0,18587.0,325680.0,3,114794.33333333333,1,2,no,no,yes
1554,SIA,URB,0.0,36.0,1354080.0,2,677058.0,1,1,no,no,yes
1555,SIA,VB1,0.0,1092.0,0.0,1,1092.0,0,1,no,no,yes
1556,SIA,VB2,0.0,291.0,0.0,1,291.0,0,1,no,no,yes
1557,SIA,VD1,0.0,2187.0,0.0,1,2187.0,0,1,no,no,yes
1558,SIB,SIB,41244.0,35829.0,16722240.0,3,5599771.0,1,2,no,no,yes
1559,SIB,SMB,82860.0,68965.0,35860800.0,3,12004208.333333334,1,2,no,no,yes
1560,SIB,SMD,24975.0,33609.0,4123200.0,3,1393928.0,1,2,no,no,yes
1561,SIB,URA,66.0,0.0,403200.0,2,201633.0,1,1,no,no,yes
1562,SIB,URX,1893.0,3807.0,178080.0,3,61260.0,1,2,no,no,yes
1563,SIB,URY,10521.0,10102.0,1875360.0,3,631994.3333333334,1,2,no,no,yes
1564,SIB,VA2,0.0,335.0,0.0,1,335.0,0,1,no,no,yes
1565,SIB,VA3,0.0,43.0,0.0,1,43.0,0,1,no,no,yes
1566,SIB,VB1,0.0,308.0,0.0,1,308.0,0,1,no,no,yes
1567,SIB,unk,0.0,6822.0,292800.0,2,149811.0,1,1,no,no,yes
1568,SIB,URB,0.0,0.0,7109040.0,1,7109040.0,1,0,no,yes,no
1569,SMB,SMB,242129.0,192076.0,22023840.0,3,7486015.0,1,2,no,no,yes
1570,SMB,SMD,22586.0,29993.0,4373760.0,3,1475446.3333333333,1,2,no,no,yes
1571,SMB,URB,1876.0,295.0,2818080.0,3,940083.6666666666,1,2,no,no,yes
1572,SMB,URX,7729.0,9528.0,523200.0,3,180152.33333333334,1,2,no,no,yes
1573,SMB,URY,2280.0,1786.0,940800.0,3,314955.3333333333,1,2,no,no,yes
1574,SMB,unk,878.0,8985.0,180240.0,3,63367.666666666664,1,2,no,no,yes
1575,SMB,VA2,0.0,296.0,0.0,1,296.0,0,1,no,no,yes
1576,SMB,VB1,0.0,2883.0,0.0,1,2883.0,0,1,no,no,yes
1577,SMB,URA,0.0,0.0,10800.0,1,10800.0,1,0,no,yes,no
1578,SMD,SMD,117731.0,106091.0,27946080.0,3,9389967.333333334,1,2,no,no,yes
1579,SMD,URX,876.0,499.0,136800.0,3,46058.333333333336,1,2,no,no,yes
1580,SMD,URY,504.0,285.0,4016880.0,3,1339223.0,1,2,no,no,yes
1581,SMD,URA,0.0,138.0,0.0,1,138.0,0,1,no,no,yes
1582,SMD,URB,0.0,1296.0,112560.0,2,56928.0,1,1,no,no,yes
1583,SMD,VA2,0.0,440.0,0.0,1,440.0,0,1,no,no,yes
1584,SMD,VA3,0.0,789.0,0.0,1,789.0,0,1,no,no,yes
1585,SMD,VB1,0.0,8347.0,0.0,1,8347.0,0,1,no,no,yes
1586,SMD,VB2,0.0,870.0,0.0,1,870.0,0,1,no,no,yes
1587,SMD,unk,0.0,16482.0,432240.0,2,224361.0,1,1,no,no,yes
1588,URA,URB,6414.0,5354.0,4800.0,3,5522.666666666667,1,2,no,no,yes
1589,URA,URY,18923.0,21154.0,5246160.0,3,1762079.0,1,2,no,no,yes
