,Unnamed: 0,pre,post,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,cel_jsh,cel_n2u,witvliet_8,pristi_s14,pristi_s15,conserved,conserved_adult,average_size,elegans_sum,pristi_sum,elegans_specific,pristi_specific,specific_adj,elegans_specific_adult,specific_adj_adult,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn,witvliet_7_syn,witvliet_8_syn,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size,witvliet_1-S-log10,witvliet_2-S-log10,witvliet_3-S-log10,witvliet_4-S-log10,witvliet_5-S-log10,witvliet_6-S-log10,cel_jsh-S-log10,witvliet_8-S-log10,cel_n2u-S-log10,pristi_s14-S-log10,pristi_s15-S-log10,ave_scaled_adj_cel,ave_scaled_adj_pristi,ave_syn_cel,ave_syn_pristi,ave_syn_cel_recode,ave_syn_pristi_recode,pre_brittin,post_brittin,ganglia_check_result,ganglia_check_result_encoded,specific_adj_encoded
930,1922,ASH,AVE,27960.0,9984.0,68880.0,55560.0,293160.0,223027.0,4340.0,6617.0,150000.0,0.0,0.0,9.0,2.0,93280.88888888888,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,1.0,4.0,0.0,0.0,6.0,2.8333333333333335,6.0,0.0,no,no,not specific,1.7,0.0,0.257109253391971,0.08871497353072955,0.3409201456937345,0.30487139102734084,0.4471491932827141,0.3988598124677385,0.296385479790398,0.3157565460024596,0.3500090358630412,-1.0,-1.0,0.3110862034500142,-1.0,1.7777777777777777,0.0,1,0,Avoidance,Anterior,different,0,0
931,1924,ASH,AVH,1150920.0,1630976.0,1441800.0,1236000.0,3590280.0,2977412.0,43680.0,23379.0,4469520.0,0.0,0.0,9.0,2.0,1840440.7777777775,9.0,0.0,yes,no,cel_specific,no,cel_specific,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,6.0,2.3333333333333335,6.0,0.0,no,no,not specific,1.4,0.0,0.7135513545616148,0.6911718772719195,0.7069926566614959,0.675381732870183,0.7351499125019365,0.6932282708787125,0.6537345513853732,0.6904878773395797,0.5436800186507904,-1.0,-1.0,0.6781531391246228,-1.0,1.1111111111111112,0.0,1,0,Avoidance,Avoidance,same,1,0
932,1926,ASH,AVJ,389160.0,662528.0,428400.0,207240.0,590880.0,508905.0,3144.0,8764.0,577200.0,0.0,0.0,9.0,2.0,375135.6666666667,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,2.1666666666666665,6.0,0.0,no,no,not specific,1.3,0.0,0.5804160568978807,0.5846665059237117,0.560914952018541,0.4620976225268911,0.5277225845981515,0.49256723058506147,0.24650246210928284,0.46452200951906075,0.393125195587829,-1.0,-1.0,0.4791705133073789,-1.0,0.8888888888888888,0.0,1,0,Avoidance,Avoidance,same,1,0
933,1928,ASH,AWA,1692240.0,3014656.0,1152000.0,2999040.0,4160640.0,3878983.0,22843.0,24988.0,5144880.0,1608.0,6190.0,11.0,4.0,2008915.2727272727,9.0,2.0,no,no,core,no,core,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,1.7142857142857142,7.0,0.0,no,no,not specific,1.2,0.0,0.7608826458471307,0.7637983000384507,0.6799828820857907,0.7812515553618959,0.7520992033473985,0.7232747722353436,0.5534046606651919,0.706023067814807,0.5538930392089463,0.12594976726920892,0.36035230925699935,0.6971789029561063,0.24315103826310414,1.2222222222222223,0.0,1,0,Avoidance,Taxis,different,0,1
934,1930,ASH,AWB,788640.0,1284352.0,918840.0,1024080.0,2629560.0,2176204.0,24042.0,16832.0,3194160.0,0.0,1829.0,10.0,3.0,1205853.9,9.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,6.0,2.0,6.0,0.0,no,no,not specific,1.2,0.0,0.6671390400328558,0.6629250729488874,0.652762460447802,0.6529174651582126,0.6993503575181343,0.6576211343973108,0.5613223083689589,0.6533992206379531,0.49326465821942067,-1.0,0.17045433590006054,0.6334113019699483,-0.41477283204996973,0.8888888888888888,0.0,1,0,Avoidance,Taxis,different,0,2
935,1932,ASH,AWC,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,3120.0,124471.0,36549.0,4.0,3.0,41485.0,2.0,2.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,4.5,0.0,2.0,no,yes,pristi_specific,0.0,4.5,-1.0,-1.0,-1.0,-0.1046928177964882,-1.0,-1.0,-1.0,-0.11175497147405167,-1.0,0.7890829536966852,0.6370057888286631,-0.8018275321411711,0.7130443712626742,0.0,4.5,0,1,Avoidance,Taxis,different,0,2
936,1933,ASH,AWC,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,3120.0,124471.0,36549.0,4.0,3.0,41485.0,2.0,2.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,2.0,16.0,0.0,2.0,no,yes,pristi_specific,0.0,16.0,-1.0,-1.0,-1.0,-0.1046928177964882,-1.0,-1.0,-1.0,-0.11175497147405167,-1.0,0.7890829536966852,0.6370057888286631,-0.8018275321411711,0.7130443712626742,0.0,16.0,0,1,Avoidance,Taxis,different,0,2
937,1936,ASH,BDU,235080.0,13312.0,19440.0,10080.0,11760.0,29061.0,0.0,0.0,204240.0,0.0,0.0,7.0,1.0,74710.42857142857,7.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.5185263089391781,0.12272322499760246,0.18865460238721732,0.10101380502322299,0.07745119687590729,0.16737979155752347,-1.0,0.349831573698258,-1.0,-1.0,-1.0,-0.052713277391232265,-1.0,0.0,0.0,0,0,Avoidance,Avoidance,same,1,2
938,1938,ASH,CEP,36240.0,39168.0,32640.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.0,5.0,1.0,22757.2,4.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.2889564371488944,0.25030509181625193,0.2510276857745748,-0.03017684287558753,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.211333260085111,-0.4710986253484296,-0.3943333699574445,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
941,1944,ASH,DVA,124560.0,32000.0,43200.0,40200.0,0.0,12840.0,124.0,0.0,0.0,0.0,0.0,6.0,0.0,42154.0,6.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.44054336088595436,0.2264096372727904,0.28476627940584454,0.26622299570572316,-1.0,0.07460127344196432,-0.252690970303027,-1.0,-1.0,-1.0,-1.0,-0.21779415817675002,-1.0,0.0,0.0,0,0,Avoidance,Sublateral,different,0,2
942,1946,ASH,IL1,0.0,512.0,16920.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,3.0,1.0,5873.333333333333,2.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-0.26224341958610065,0.17194400577195368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20064343072278823,-1.0,-0.7878110459793497,-0.6003217153613941,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
943,1948,ASH,IL2,1080.0,8704.0,0.0,1440.0,5760.0,11827.0,0.0,0.0,0.0,1339.0,0.0,6.0,1.0,5025.0,5.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-0.14229053138770098,0.07249611283162882,-1.0,-0.1313277111829304,-0.004591959086761466,0.06526722386689277,-1.0,-1.0,-1.0,0.09805126482191073,-1.0,-0.4600496516620968,-0.45097436758904463,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
944,1950,ASH,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.0,0.0,1.0,1.0,1452.0,0.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11039763019726512,-1.0,-1.0,-0.44480118490136744,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
945,1952,ASH,OLQ,24480.0,18176.0,3120.0,36840.0,79560.0,12165.0,0.0,457.0,0.0,530.0,0.0,8.0,2.0,21916.0,7.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.24078991384488968,0.15954038679178284,-0.031526953072037345,0.25579852163545524,0.2972208946830355,0.06846767126275655,-1.0,-1.0,-0.05981435954181524,-0.0431105835667982,-1.0,-0.11883599159954811,-0.5215552917833991,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
946,1954,ASH,PVC,165480.0,209152.0,61320.0,214080.0,69120.0,8110.0,774.0,4354.0,646800.0,0.0,0.0,9.0,2.0,153243.33333333334,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,no,no,not specific,0.6,0.0,0.4754208523069776,0.44835328901327776,0.3269263559508091,0.46597597226569953,0.2810502442198526,0.022415788740603126,0.029706205038521727,0.4770905117031803,0.28579382967488587,-1.0,-1.0,0.31252589432375644,-1.0,0.6666666666666666,0.0,1,0,Avoidance,Avoidance,same,1,0
947,1956,ASH,PVP,374280.0,369152.0,772200.0,435600.0,954000.0,548781.0,6961.0,7750.0,475920.0,0.0,0.0,9.0,2.0,438293.77777777775,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,0.5756292514986923,0.5155222465967386,0.6318342241518178,0.5508203036590076,0.5827933385007547,0.5011361847517921,0.36949597897348974,0.44322213730531335,0.37425898642990285,-1.0,-1.0,0.5049680724297231,-1.0,0.1111111111111111,0.0,1,0,Avoidance,Avoidance,same,1,0
948,1958,ASH,PVQ,906000.0,683008.0,115200.0,1493280.0,559920.0,1367562.0,6303.0,8457.0,2731440.0,0.0,5370.0,10.0,3.0,787654.0,9.0,1.0,no,no,not specific,no,not specific,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.3333333333333333,3.0,0.0,no,no,not specific,0.4,0.0,0.6841724566491738,0.5882657129309452,0.4028253718411581,0.6979665121127332,0.5215356538147076,0.6048529133547547,0.354129400583417,0.6361226095603856,0.3876540209405277,-1.0,0.3382144608963342,0.541947183531978,-0.3308927695518329,0.4444444444444444,0.0,1,0,Avoidance,Taxis,different,0,2
949,1960,ASH,RIA,100440.0,343808.0,98280.0,173760.0,387120.0,354139.0,4177.0,4796.0,211920.0,0.0,0.0,9.0,2.0,186493.33333333337,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,2.0,3.0,4.0,5.0,4.0,7.0,17.0,3.0,2.0,0.0,0.0,9.0,5.222222222222222,9.0,0.0,no,no,not specific,4.7,0.0,0.4141176463665106,0.5071135030943179,0.38370512987494165,0.4410527335980261,0.4791093498630157,0.45138299619495514,0.29046186599248425,0.35390665038141766,0.3006275217111938,-1.0,-1.0,0.4023863774529847,-1.0,4.888888888888889,0.0,1,0,Avoidance,Anterior,different,0,0
950,1962,ASH,RIB,0.0,0.0,0.0,3960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3960.0,1.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-0.010558455678758571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8900620506309731,-1.0,0.0,0.0,0,0,Avoidance,Taxis,different,0,2
951,1964,ASH,RIC,144480.0,147200.0,178920.0,383520.0,684360.0,146318.0,0.0,18582.0,714720.0,0.0,0.0,8.0,2.0,302262.5,8.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.4587583379624083,0.4068247447620217,0.4558194721875508,0.5356121859952416,0.5446066063111374,0.3509809412350702,-1.0,0.48811405814165987,0.5084420580745062,-1.0,-1.0,0.30546204496328844,-1.0,0.0,0.0,0,0,Avoidance,Sublateral,different,0,2
952,1966,ASH,RID,161880.0,152064.0,33000.0,26760.0,13440.0,65894.0,0.0,4661.0,1040640.0,0.0,0.0,8.0,2.0,187292.375,8.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.4727202811207214,0.4106681283668223,0.2523479701446727,0.21761878220777753,0.09280050901047865,0.26036763058868106,-1.0,0.529590238357798,0.2962470282631118,-1.0,-1.0,0.17026228534000704,-1.0,0.0,0.0,0,0,Avoidance,Unclassified,different,0,2
953,1968,ASH,RIF,1850400.0,3032064.0,1728720.0,3050280.0,6112080.0,8611552.0,68812.0,71474.0,10317120.0,0.0,0.0,9.0,2.0,3871389.111111111,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,5.0,0.0,no,no,not specific,0.5,0.0,0.7718530357230078,0.7644790213940305,0.7288381708035672,0.7832749456075787,0.7963119306254713,0.8138659109669555,0.724077246471788,0.7828376500834824,0.715158499863366,-1.0,-1.0,0.7645218235043608,-1.0,0.4444444444444444,0.0,1,0,Avoidance,Avoidance,same,1,0
954,1970,ASH,RIG,8160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8880.0,0.0,0.0,2.0,1.0,8520.0,2.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.10591038260885854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.003693981844520744,-1.0,-1.0,-1.0,-0.7655995150607358,-1.0,0.0,0.0,0,0,Avoidance,Lateral,different,0,2
955,1972,ASH,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,1.0,1.0,153.0,0.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.21519341067398967,-1.0,-0.6075967053369948,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
956,1974,ASH,RIM,267960.0,608000.0,353760.0,1366920.0,1317720.0,564664.0,8961.0,19245.0,1018560.0,6574.0,6954.0,11.0,4.0,503574.3636363637,9.0,2.0,no,no,core,no,core,0.0,0.0,1.0,0.0,3.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,5.0,3.0,5.0,0.0,no,no,not specific,1.5,0.0,0.5345998315616363,0.5745124207530772,0.5378718534713673,0.6874065455583185,0.6199241936350963,0.5043770454493253,0.4085811417952734,0.527222659563914,0.5138215113837299,0.34061553271316014,0.3784829923878674,0.545368578130193,0.3595492625505138,1.6666666666666667,0.0,1,0,Avoidance,Lateral,different,0,1
957,1976,ASH,RIP,0.0,0.0,0.0,0.0,0.0,0.0,251.0,2234.0,0.0,0.0,0.0,2.0,1.0,1242.5,2.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,no,no,not specific,0.4,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.14417485876235958,-1.0,0.18342797231408414,-1.0,-1.0,-0.773416320716475,-1.0,0.4444444444444444,0.0,1,0,Avoidance,Anterior,different,0,2
958,1978,ASH,RIR,120960.0,102656.0,76800.0,149040.0,82920.0,514651.0,6096.0,8746.0,512640.0,0.0,0.0,9.0,2.0,174945.44444444444,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,no,no,not specific,0.4,0.0,0.43694249372459804,0.3642157867445126,0.3540207137404461,0.42272409441420056,0.30197606462408766,0.4938425695973936,0.3489618025784409,0.4514272829875803,0.39280973732216995,-1.0,-1.0,0.3963245050814922,-1.0,0.4444444444444444,0.0,1,0,Avoidance,Unclassified,different,0,0
959,1980,ASH,RIS,71160.0,198144.0,190320.0,130800.0,481920.0,138209.0,0.0,174.0,369840.0,0.0,0.0,8.0,2.0,197570.875,8.0,0.0,no,no,not specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.37180390821191134,0.44196122345360433,0.4632543568633931,0.40713234176956203,0.5042901356294118,0.34450465097139227,-1.0,0.415382340045356,-0.20744878619033513,-1.0,-1.0,0.19343113008381063,-1.0,0.0,0.0,0,0,Avoidance,Lateral,different,0,2
960,1982,ASH,RME,126360.0,145152.0,122040.0,0.0,199440.0,215592.0,0.0,0.0,137280.0,0.0,0.0,6.0,1.0,157644.0,6.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.44230495195835284,0.40516833677439723,0.4097680548311673,-1.0,0.4028668774748654,0.39500856814739804,-1.0,0.3059740332879908,-1.0,-1.0,-1.0,-0.07098990861398094,-1.0,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
961,1984,ASH,RMG,249480.0,356608.0,274920.0,461160.0,972600.0,1208739.0,17012.0,9148.0,2514720.0,0.0,0.0,9.0,2.0,673820.7777777778,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,3.0,3.6666666666666665,3.0,0.0,no,no,not specific,1.1,0.0,0.5258260074058967,0.5114350608839295,0.507522438296548,0.5576306335043972,0.5850130909039966,0.5908300903995789,0.5077903921126385,0.6269963629086406,0.3997049576321967,-1.0,-1.0,0.5347498926719801,-1.0,1.2222222222222223,0.0,1,0,Avoidance,Sublateral,different,0,0
962,1986,ASH,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,1.0,1.0,714.0,0.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.002260736841114941,-1.0,-1.0,-0.49886963157944253,0.0,0.0,0,0,Avoidance,Lateral,different,0,2
963,1988,ASH,SIA,387000.0,218112.0,258000.0,0.0,17160.0,0.0,280.0,0.0,0.0,0.0,0.0,5.0,0.0,176110.4,5.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.5797326704183412,0.4533125007262886,0.49987659958267927,-1.0,0.12088821343295297,-1.0,-0.12731574908356347,-1.0,-1.0,-1.0,-1.0,-0.27483397388036684,-1.0,0.0,0.0,0,0,Avoidance,Sublateral,different,0,2
965,1992,ASH,SMB,1720200.0,1463808.0,1217880.0,631680.0,2681880.0,1336810.0,12755.0,10887.0,2050320.0,0.0,0.0,9.0,2.0,1236246.6666666667,9.0,0.0,yes,no,cel_specific,no,cel_specific,2.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,2.0,7.0,0.0,no,no,not specific,1.4,0.0,0.7628947270032849,0.6783873479806057,0.686676812728777,0.5952097922173125,0.7016152075128419,0.6022695038574166,0.4632185015446104,0.6044570832212148,0.4264083162926655,-1.0,-1.0,0.61345969915097,-1.0,1.5555555555555556,0.0,1,0,Avoidance,Sublateral,different,0,0
966,1994,ASH,SMD,3240.0,48640.0,29040.0,480.0,148440.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,45968.0,5.0,0.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-0.0074767142435183676,0.2759104006199762,0.23696137094927727,-0.2623763981907715,0.3689161590839778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3764516868645621,-1.0,0.0,0.0,0,0,Avoidance,Lateral,different,0,2
967,1996,ASH,URA,9120.0,4864.0,0.0,0.0,2640.0,0.0,0.0,0.0,0.0,296.0,0.0,4.0,1.0,4230.0,3.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.11956527929514116,0.003709162619915496,-1.0,-1.0,-0.09425403398239318,-1.0,-1.0,-1.0,-1.0,-0.13171654874211047,-1.0,-0.6634421768963707,-0.5658582743710552,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
968,1998,ASH,URB,0.0,0.0,0.0,19800.0,0.0,0.0,0.0,1307.0,0.0,80.0,0.0,3.0,2.0,7062.333333333333,2.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,-1.0,-1.0,-1.0,0.18164295436590217,-1.0,-1.0,-1.0,-1.0,0.10121683041139784,-0.3298547621527792,-1.0,-0.7463489128025222,-0.6649273810763896,0.0,0.0,0,0,Avoidance,Sublateral,different,0,2
969,2000,ASH,URX,519720.0,701440.0,529320.0,910680.0,1309440.0,1481440.0,15635.0,9742.0,2918400.0,0.0,0.0,9.0,2.0,932868.5555555556,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.5,4.0,0.0,no,no,not specific,0.6,0.0,0.6159366989423332,0.5914138972237455,0.5863771242649138,0.6389006156119299,0.6191995657791882,0.6139383570304613,0.4947269836443646,0.6434316215100531,0.40935783268192494,-1.0,-1.0,0.579253632965435,-1.0,0.6666666666666666,0.0,1,0,Avoidance,Unclassified,different,0,0
970,2002,ASH,URY,27000.0,6912.0,67320.0,36720.0,25560.0,0.0,0.0,845.0,0.0,79.0,0.0,7.0,2.0,23490.85714285714,6.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,0.2528196537279248,0.045245975470261435,0.3381627281315729,0.2554088534498269,0.16669083956126518,-1.0,-1.0,-1.0,0.03435201906443419,-0.3317491731076183,-1.0,-0.21192443673274608,-0.6658745865538092,0.0,0.0,0,0,Avoidance,Anterior,different,0,2
971,2015,ASI,ASI,106440.0,99584.0,151920.0,7680.0,140880.0,182138.0,2433.0,1270.0,18960.0,1159.0,1122.0,11.0,4.0,64871.454545454544,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,no,no,not specific,0.0,0.5,0.4212414877225996,0.36062390057976246,0.43612916403274715,0.06853871242095244,0.3629070607262024,0.375854864025015,0.20683669142741312,0.08742688197869253,0.0968134603754669,0.07605347055326739,0.09437049434908262,0.26848580258765015,0.085211982451175,0.0,0.5,0,1,Taxis,Taxis,same,1,1
972,2017,ASI,ASJ,255000.0,345600.0,250440.0,111840.0,764400.0,498769.0,154.0,10472.0,630720.0,14870.0,19633.0,11.0,4.0,263808.9090909091,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,no,no,not specific,0.0,1.5,0.5285130504395885,0.5077281146262989,0.49629683211073594,0.3884287308607042,0.5573217883342871,0.49028200934106314,-0.2193968048604693,0.47431125749546266,0.42044502302265974,0.465075109510777,0.5401827062537703,0.4048811112633701,0.5026289078822737,0.0,1.5,0,1,Taxis,Taxis,same,1,1
973,2019,ASI,ASK,222840.0,527872.0,253560.0,231480.0,935640.0,1036400.0,2978.0,18116.0,1245600.0,9003.0,12599.0,11.0,4.0,408735.2727272727,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,7.0,1.8571428571428572,5.0,2.0,no,no,not specific,1.0,1.5,0.5119609684172508,0.5578047696200601,0.49778712048567963,0.4753091356520389,0.5805593706725163,0.573357268923401,0.2381095234183206,0.5494375705591039,0.5045448984367229,0.3885600794991586,0.4710707843060118,0.49876340290945503,0.4298154319025852,0.8888888888888888,1.5,1,1,Taxis,Taxis,same,1,1
974,2020,ASI,ASK,222840.0,527872.0,253560.0,231480.0,935640.0,1036400.0,2978.0,18116.0,1245600.0,9003.0,12599.0,11.0,4.0,408735.2727272727,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,6.0,2.0,7.0,2.5714285714285716,5.0,2.0,no,no,not specific,1.0,4.0,0.5119609684172508,0.5578047696200601,0.49778712048567963,0.4753091356520389,0.5805593706725163,0.573357268923401,0.2381095234183206,0.5494375705591039,0.5045448984367229,0.3885600794991586,0.4710707843060118,0.49876340290945503,0.4298154319025852,0.8888888888888888,4.0,1,1,Taxis,Taxis,same,1,1
