Connector_ID,Source_ID,Target_ID,Source,Target,Connector_title,Width,Height,lid,Con_X,Con_Y,Con_Radius,z,Scorer,Confirmed,Confidence,Synapse_Type,Sections
46872,53129,44487,ASKR_roi,AIAR_roi,c-2,49.0,66.0,11322,43.0,6.0,6.6666665,41523.372,,,N,c,2
46874,53163,53113,ADLR_roi,ASIR_roi,c-1,182.0,146.0,11334,6.0,6.0,6.6666665,41548.98,,,N,c,1
46874,53163,53057,ADLR_roi,ASER_roi,c-1,182.0,146.0,11334,6.0,6.0,6.6666665,41548.98,,,N,c,1
46874,53163,53144,ADLR_roi,AIBR_roi,c-1,182.0,146.0,11334,6.0,6.0,6.6666665,41548.98,,,N,c,1
46876,53163,53113,ADLR_roi,ASIR_roi,c-2,88.0,69.0,11342,15.0,19.0,6.6666665,41574.588,,,N,c,2
46876,53163,53144,ADLR_roi,AIBR_roi,c-2,88.0,69.0,11342,15.0,19.0,6.6666665,41574.588,,,N,c,2
46878,53163,53113,ADLR_roi,ASIR_roi,c-2,99.0,90.0,11358,24.0,6.0,6.6666665,41625.804000000004,,,N,c,2
46878,53163,53144,ADLR_roi,AIBR_roi,c-2,99.0,90.0,11358,24.0,6.0,6.6666665,41625.804000000004,,,N,c,2
46878,53163,53129,ADLR_roi,ASKR_roi,c-2,99.0,90.0,11358,24.0,6.0,6.6666665,41625.804000000004,,,N,c,2
46880,53163,45071,ADLR_roi,PVPR_roi,c-1,131.0,118.0,11387,6.0,6.0,6.6666665,41715.432,,,N,c,1
46880,53163,53113,ADLR_roi,ASIR_roi,c-1,131.0,118.0,11387,6.0,6.0,6.6666665,41715.432,,,N,c,1
46880,53163,44346,ADLR_roi,HSNL_roi,c-1,131.0,118.0,11387,6.0,6.0,6.6666665,41715.432,,,N,c,1
46882,53136,44478,ADFR_roi,SMBVR_roi,c-1,80.0,83.0,11342,6.0,77.0,6.6666665,41574.588,,,N,c,1
46882,53136,40279,ADFR_roi,RIAR_roi,c-1,80.0,83.0,11342,6.0,77.0,6.6666665,41574.588,,,N,c,1
46884,53136,44478,ADFR_roi,SMBVR_roi,c-3,101.0,101.0,11352,6.0,77.0,6.6666665,41613.0,,,N,c,3
46884,53136,44472,ADFR_roi,AIZR_roi,c-3,101.0,101.0,11352,6.0,77.0,6.6666665,41613.0,,,N,c,3
46884,53136,40279,ADFR_roi,RIAR_roi,c-3,101.0,101.0,11352,6.0,77.0,6.6666665,41613.0,,,N,c,3
46886,53165,53055,ADLL_roi,ASEL_roi,e-1,63.0,17.0,11624,57.0,6.0,6.6666665,42445.26,,,N,e,1
46888,53165,53123,ADLL_roi,ASKL_roi,c-1,37.0,60.0,11609,6.0,6.0,6.6666665,42394.044,,,N,c,1
46890,53165,44319,ADLL_roi,AIBL_roi,c-1,31.0,64.0,11578,25.0,6.0,6.6666665,42278.808,,,N,c,1
46892,53165,44346,ADLL_roi,HSNL_roi,c-1,99.0,69.0,11540,6.0,16.0,6.6666665,42163.572,,,N,c,1
46892,53165,44319,ADLL_roi,AIBL_roi,c-1,99.0,69.0,11540,6.0,16.0,6.6666665,42163.572,,,N,c,1
46894,53165,44319,ADLL_roi,AIBL_roi,c-2,104.0,95.0,11504,79.0,6.0,6.6666665,42061.14,,,N,c,2
46894,53165,53111,ADLL_roi,ASIL_roi,c-2,104.0,95.0,11504,79.0,6.0,6.6666665,42061.14,,,N,c,2
46896,53165,44319,ADLL_roi,AIBL_roi,c-1,86.0,88.0,11403,73.0,6.0,6.6666665,41753.844,,,N,c,1
46896,53165,53055,ADLL_roi,ASEL_roi,c-1,86.0,88.0,11403,73.0,6.0,6.6666665,41753.844,,,N,c,1
46898,53165,53055,ADLL_roi,ASEL_roi,c-5,60.0,74.0,11379,54.0,6.0,6.6666665,41689.824,,,N,c,5
46900,53165,44319,ADLL_roi,AIBL_roi,c-2,55.0,102.0,11381,6.0,6.0,6.6666665,41702.628000000004,,,N,c,2
46902,53111,44450,ASIL_roi,PVNL_roi,c-1,150.0,111.0,11226,144.0,6.0,6.6666665,41241.684,,,N,c,1
46902,53111,44346,ASIL_roi,HSNL_roi,c-1,150.0,111.0,11226,144.0,6.0,6.6666665,41241.684,,,N,c,1
46904,53165,44355,ADLL_roi,SMBVL_roi,c-1,81.0,22.0,11175,6.0,6.0,6.6666665,41088.036,,,N,c,1
46906,53165,44355,ADLL_roi,SMBVL_roi,c-2,74.0,132.0,11183,6.0,12.0,6.6666665,41113.644,,,N,c,2
46906,53165,53111,ADLL_roi,ASIL_roi,c-2,74.0,132.0,11183,6.0,12.0,6.6666665,41113.644,,,N,c,2
46908,44346,53165,HSNL_roi,ADLL_roi,c-2,76.0,96.0,11189,39.0,6.0,6.6666665,41126.448000000004,,,N,c,2
46908,44346,44779,HSNL_roi,RMGL_roi,c-2,76.0,96.0,11189,39.0,6.0,6.6666665,41126.448000000004,,,N,c,2
46910,53165,53103,ADLL_roi,ASGL_roi,c-2,78.0,97.0,11302,72.0,6.0,6.6666665,41459.352,,,N,c,2
46910,53165,53183,ADLL_roi,AVEL_roi,c-2,78.0,97.0,11302,72.0,6.0,6.6666665,41459.352,,,N,c,2
46912,53165,44346,ADLL_roi,HSNL_roi,c-2,28.0,94.0,11183,22.0,6.0,6.6666665,41113.644,,,N,c,2
46914,53165,44319,ADLL_roi,AIBL_roi,c-1,96.0,96.0,11105,6.0,69.0,6.6666665,40883.172,,,N,c,1
46914,53165,52802,ADLL_roi,OLQDL_roi,c-1,96.0,96.0,11105,6.0,69.0,6.6666665,40883.172,,,N,c,1
46916,53165,44319,ADLL_roi,AIBL_roi,c-2,104.0,105.0,11111,6.0,99.0,6.6666665,40895.976,,,N,c,2
46918,53165,44319,ADLL_roi,AIBL_roi,c-2,20.0,80.0,11120,6.0,74.0,6.6666665,40921.584,,,N,c,2
46920,53165,44606,ADLL_roi,AIMR_roi,c-2,66.0,72.0,11120,60.0,64.0,6.6666665,40921.584,,,N,c,2
46920,53165,44319,ADLL_roi,AIBL_roi,c-2,66.0,72.0,11120,60.0,64.0,6.6666665,40921.584,,,N,c,2
46922,53165,44304,ADLL_roi,AIAL_roi,c-1,85.0,14.0,11189,79.0,6.0,6.6666665,41126.448000000004,,,N,c,1
46924,53165,44319,ADLL_roi,AIBL_roi,c-3,152.0,300.0,11142,6.0,294.0,6.6666665,40985.604,,,N,c,3
46924,53165,40817,ADLL_roi,CSSCDL,c-3,152.0,300.0,11142,6.0,294.0,6.6666665,40985.604,,,N,c,3
46926,53165,44358,ADLL_roi,RID?,c-1,96.0,71.0,11200,70.0,65.0,6.6666665,41164.86,,,N,c,1
46926,53165,40817,ADLL_roi,CSSCDL,c-1,96.0,71.0,11200,70.0,65.0,6.6666665,41164.86,,,N,c,1
46928,53138,44295,ADFL_roi,AIZL_roi,c-4,94.0,92.0,11102,6.0,46.0,6.6666665,40870.368,,,N,c,4
46928,53138,44307,ADFL_roi,RIAL_roi,c-4,94.0,92.0,11102,6.0,46.0,6.6666665,40870.368,,,N,c,4
46930,44304,53197,AIAL_roi,AWAL_roi,c-1,66.0,99.0,11134,60.0,29.0,6.6666665,40959.996,,,N,c,1
46930,44304,53055,AIAL_roi,ASEL_roi,c-1,66.0,99.0,11134,60.0,29.0,6.6666665,40959.996,,,N,c,1
46932,53103,53121,ASGL_roi,AWCL_roi,c-1,49.0,17.0,11344,6.0,6.0,6.6666665,41587.392,,,N,c,1
46934,44292,44295,AIYL_roi,AIZL_roi,c-4,92.0,62.0,11550,86.0,56.0,6.6666665,42201.984000000004,,,N,c,4
46934,44292,44307,AIYL_roi,RIAL_roi,c-4,92.0,62.0,11550,86.0,56.0,6.6666665,42201.984000000004,,,N,c,4
46936,44292,44298,AIYL_roi,RIBL_roi,c-10,83.0,94.0,11510,77.0,57.0,6.6666665,42073.944,,,N,c,10
46936,44292,44295,AIYL_roi,AIZL_roi,c-10,83.0,94.0,11510,77.0,57.0,6.6666665,42073.944,,,N,c,10
46936,44292,44307,AIYL_roi,RIAL_roi,c-10,83.0,94.0,11510,77.0,57.0,6.6666665,42073.944,,,N,c,10
46938,53103,53121,ASGL_roi,AWCL_roi,c-1,117.0,13.0,11313,6.0,7.0,6.6666665,41497.764,,,N,c,1
46940,53103,53183,ASGL_roi,AVEL_roi,c-1,65.0,55.0,11342,59.0,49.0,6.6666665,41574.588,,,N,c,1
46942,53121,53103,AWCL_roi,ASGL_roi,c-1,60.0,23.0,11334,54.0,17.0,6.6666665,41548.98,,,N,c,1
46944,44295,52909,AIZL_roi,RIR_roi,c-1,67.0,82.0,11036,64.0,35.0,3.0,40665.504,,,N,c,1
46944,44295,53138,AIZL_roi,ADFL_roi,c-1,67.0,82.0,11036,64.0,35.0,3.0,40665.504,,,N,c,1
46946,53121,53144,AWCL_roi,AIBR_roi,c-2,10.0,59.0,11161,7.0,3.0,3.0,41049.624,,,N,c,2
46948,44895,44926,RIFL_roi,UNK_rvg_roi,c-1,80.0,63.0,11720,18.0,3.0,3.0,42765.36,,,N,c,1
46948,44895,53091,RIFL_roi,AVBL_roi,c-1,80.0,63.0,11720,18.0,3.0,3.0,42765.36,,,N,c,1
46950,44753,44920,PVPL_roi,PVCL_roi,c-1,51.0,40.0,11111,48.0,37.0,3.0,40895.976,,,N,c,1
46954,44301,44307,AUAL_roi,RIAL_roi,c-4,60.0,43.0,11189,42.0,40.0,3.0,41126.448000000004,,,N,c,4
46954,44301,52893,AUAL_roi,URXL_roi,c-4,60.0,43.0,11189,42.0,40.0,3.0,41126.448000000004,,,N,c,4
46956,44301,53183,AUAL_roi,AVEL_roi,c-3,50.0,40.0,10968,47.0,3.0,3.0,40473.444,,,N,c,3
46958,52838,44307,BAGR_roi,RIAL_roi,c-6,61.0,77.0,11142,3.0,74.0,3.0,40985.604,,,N,c,6
46958,52838,44298,BAGR_roi,RIBL_roi,c-6,61.0,77.0,11142,3.0,74.0,3.0,40985.604,,,N,c,6
46960,44301,44307,AUAL_roi,RIAL_roi,c-1,89.0,54.0,11136,71.0,51.0,3.0,40972.8,,,N,c,1
46960,44301,52893,AUAL_roi,URXL_roi,c-1,89.0,54.0,11136,71.0,51.0,3.0,40972.8,,,N,c,1
46962,53023,53025,RIGL_roi,RIML_roi,c-2,147.0,85.0,11134,35.0,82.0,3.0,40959.996,,,N,c,2
46962,53023,52905,RIGL_roi,SAADL_roi,c-2,147.0,85.0,11134,35.0,82.0,3.0,40959.996,,,N,c,2
46962,53023,53037,RIGL_roi,RMDL_roi,c-2,147.0,85.0,11134,35.0,82.0,3.0,40959.996,,,N,c,2
46964,53023,53025,RIGL_roi,RIML_roi,c-5,61.0,71.0,11157,3.0,68.0,3.0,41036.82,,,N,c,5
46964,53023,53144,RIGL_roi,AIBR_roi,c-5,61.0,71.0,11157,3.0,68.0,3.0,41036.82,,,N,c,5
46966,44301,44298,AUAL_roi,RIBL_roi,c-4,98.0,78.0,11067,95.0,35.0,3.0,40767.936,,,N,c,4
46966,44301,44307,AUAL_roi,RIAL_roi,c-4,98.0,78.0,11067,95.0,35.0,3.0,40767.936,,,N,c,4
46968,44301,44307,AUAL_roi,RIAL_roi,c-1,49.0,10.0,11097,46.0,7.0,3.0,40857.564,,,N,c,1
46970,44292,53197,AIYL_roi,AWAL_roi,c-2,91.0,34.0,11322,88.0,31.0,3.0,41523.372,,,N,c,2
46972,44295,44307,AIZL_roi,RIAL_roi,c-1,50.0,23.0,11105,3.0,3.0,3.0,40883.172,,,N,c,1
46974,53111,44352,ASIL_roi,PVQL_roi,c-3,89.0,145.0,11243,86.0,91.0,3.0,41292.9,,,N,c,3
46974,53111,44315,ASIL_roi,AIML_roi,c-3,89.0,145.0,11243,86.0,91.0,3.0,41292.9,,,N,c,3
46974,53111,53119,ASIL_roi,ASJL_roi,c-3,89.0,145.0,11243,86.0,91.0,3.0,41292.9,,,N,c,3
46976,53111,44606,ASIL_roi,AIMR_roi,c-1,105.0,76.0,11095,45.0,3.0,3.0,40844.76,,,N,c,1
46976,53111,44601,ASIL_roi,AVFL_roi,c-1,105.0,76.0,11095,45.0,3.0,3.0,40844.76,,,N,c,1
46976,53111,44450,ASIL_roi,PVNL_roi,c-1,105.0,76.0,11095,45.0,3.0,3.0,40844.76,,,N,c,1
46978,53113,53111,ASIR_roi,ASIL_roi,c-1,131.0,135.0,11080,42.0,11.0,3.0,40806.348,,,N,c,1
46978,53113,44450,ASIR_roi,PVNL_roi,c-1,131.0,135.0,11080,42.0,11.0,3.0,40806.348,,,N,c,1
46978,53113,44450,ASIR_roi,PVNL_roi,c-1,131.0,135.0,11080,42.0,11.0,3.0,40806.348,,,N,c,1
46980,44450,53111,PVNL_roi,ASIL_roi,c-1,9.0,53.0,11083,6.0,50.0,3.0,40819.152,,,N,c,1
46982,52893,52844,URXL_roi,RIPL_roi,c-3,90.0,39.0,11150,87.0,36.0,3.0,41011.212,,,N,c,3
46984,52893,44307,URXL_roi,RIAL_roi,c-8,96.0,60.0,11152,93.0,45.0,3.0,41024.016,,,N,c,8
46984,52893,52844,URXL_roi,RIPL_roi,c-8,96.0,60.0,11152,93.0,45.0,3.0,41024.016,,,N,c,8
46986,44450,44450,PVNL_roi,PVNL_roi,c-5,130.0,24.0,11089,127.0,3.0,3.0,40831.956,,,N,c,5
46988,44450,44319,PVNL_roi,AIBL_roi,c-3,116.0,70.0,11067,3.0,55.0,3.0,40767.936,,,N,c,3
46988,44450,44450,PVNL_roi,PVNL_roi,c-3,116.0,70.0,11067,3.0,55.0,3.0,40767.936,,,N,c,3
46990,44450,44319,PVNL_roi,AIBL_roi,c-3,67.0,29.0,11058,3.0,26.0,3.0,40729.524,,,N,c,3
46992,44450,53144,PVNL_roi,AIBR_roi,c-3,143.0,92.0,11058,50.0,89.0,3.0,40729.524,,,N,c,3
46992,44450,53057,PVNL_roi,ASER_roi,c-3,143.0,92.0,11058,50.0,89.0,3.0,40729.524,,,N,c,3
46992,44450,53195,PVNL_roi,AWAR_roi,c-3,143.0,92.0,11058,50.0,89.0,3.0,40729.524,,,N,c,3
46994,44895,44601,RIFL_roi,AVFL_roi,c-1,65.0,56.0,11067,3.0,10.0,3.0,40767.936,,,N,c,1
46994,44895,52927,RIFL_roi,AVJL_roi,c-1,65.0,56.0,11067,3.0,10.0,3.0,40767.936,,,N,c,1
46996,53089,44786,AWBL_roi,ADAL_roi,e-1,52.0,37.0,11195,49.0,34.0,3.0,41139.252,,,N,e,1
46998,53089,53091,AWBL_roi,AVBL_roi,c-1,142.0,127.0,11195,88.0,3.0,3.0,41139.252,,,N,c,1
46998,53089,52872,AWBL_roi,URYVL_roi,c-1,142.0,127.0,11195,88.0,3.0,3.0,41139.252,,,N,c,1
46998,53089,52856,AWBL_roi,OLQVL_roi,c-1,142.0,127.0,11195,88.0,3.0,3.0,41139.252,,,N,c,1
46998,53089,53177,AWBL_roi,AVDR_roi,c-1,142.0,127.0,11195,88.0,3.0,3.0,41139.252,,,N,c,1
47000,44450,52872,PVNL_roi,URYVL_roi,c-2,75.0,104.0,11219,72.0,80.0,3.0,41216.076,,,N,c,2
47000,44450,53091,PVNL_roi,AVBL_roi,c-2,75.0,104.0,11219,72.0,80.0,3.0,41216.076,,,N,c,2
47002,44450,52872,PVNL_roi,URYVL_roi,c-1,74.0,79.0,11235,71.0,73.0,3.0,41267.292,,,N,c,1
47002,44450,53091,PVNL_roi,AVBL_roi,c-1,74.0,79.0,11235,71.0,73.0,3.0,41267.292,,,N,c,1
47004,44450,53025,PVNL_roi,RIML_roi,c-4,89.0,100.0,11249,86.0,90.0,3.0,41305.704,,,N,c,4
47004,44450,52872,PVNL_roi,URYVL_roi,c-4,89.0,100.0,11249,86.0,90.0,3.0,41305.704,,,N,c,4
47004,44450,53091,PVNL_roi,AVBL_roi,c-4,89.0,100.0,11249,86.0,90.0,3.0,41305.704,,,N,c,4
47006,44292,44295,AIYL_roi,AIZL_roi,c-1,61.0,17.0,11249,58.0,14.0,3.0,41305.704,,,N,c,1
47008,44450,53025,PVNL_roi,RIML_roi,c-1,66.0,24.0,11249,63.0,3.0,3.0,41305.704,,,N,c,1
47010,44301,53138,AUAL_roi,ADFL_roi,c-1,125.0,61.0,11011,91.0,3.0,3.0,40601.484000000004,,,N,c,1
47010,44301,53136,AUAL_roi,ADFR_roi,c-1,125.0,61.0,11011,91.0,3.0,3.0,40601.484000000004,,,N,c,1
47012,53089,44319,AWBL_roi,AIBL_roi,c-1,88.0,63.0,11011,85.0,60.0,3.0,40601.484000000004,,,N,c,1
47012,53089,53144,AWBL_roi,AIBR_roi,c-1,88.0,63.0,11011,85.0,60.0,3.0,40601.484000000004,,,N,c,1
47014,44472,44295,AIZR_roi,AIZL_roi,e-6,97.0,26.0,10975,94.0,3.0,3.0,40486.248,,,N,e,6
47016,44472,53144,AIZR_roi,AIBR_roi,c-1,79.0,52.0,10991,35.0,3.0,3.0,40537.464,,,N,c,1
47016,44472,44786,AIZR_roi,ADAL_roi,c-1,79.0,52.0,10991,35.0,3.0,3.0,40537.464,,,N,c,1
47020,44472,44481,AIZR_roi,RIBR_roi,c-1,20.0,63.0,10968,3.0,60.0,3.0,40473.444,,,N,c,1
47022,44343,53183,AUAR_roi,AVEL_roi,c-6,102.0,79.0,10945,93.0,3.0,3.0,40409.424,,,N,c,6
47022,44343,44481,AUAR_roi,RIBR_roi,c-6,102.0,79.0,10945,93.0,3.0,3.0,40409.424,,,N,c,6
47024,53136,53089,ADFR_roi,AWBL_roi,c-2,119.0,84.0,10991,116.0,46.0,3.0,40537.464,,,N,c,2
47024,53136,44472,ADFR_roi,AIZR_roi,c-2,119.0,84.0,10991,116.0,46.0,3.0,40537.464,,,N,c,2
47026,53138,44295,ADFL_roi,AIZL_roi,c-1,101.0,41.0,11028,3.0,3.0,3.0,40639.896,,,N,c,1
47028,44753,44490,PVPL_roi,AVBR_roi,c-2,96.0,115.0,11030,30.0,3.0,3.0,40652.700000000004,,,N,c,2
47028,44753,53091,PVPL_roi,AVBL_roi,c-2,96.0,115.0,11030,30.0,3.0,3.0,40652.700000000004,,,N,c,2
47030,52893,52810,URXL_roi,CEPDL_roi,c-4,71.0,73.0,11028,68.0,67.0,3.0,40639.896,,,N,c,4
47030,52893,52802,URXL_roi,OLQDL_roi,c-4,71.0,73.0,11028,68.0,67.0,3.0,40639.896,,,N,c,4
47030,52893,53238,URXL_roi,RIPL_roi,c-4,71.0,73.0,11028,68.0,67.0,3.0,40639.896,,,N,c,4
47032,52893,52810,URXL_roi,CEPDL_roi,c-2,46.0,59.0,11028,43.0,3.0,3.0,40639.896,,,N,c,2
47034,52893,44475,URXL_roi,SMBDR_roi,e-2,50.0,51.0,11038,47.0,3.0,3.0,40678.308,,,N,e,2
47036,53165,44606,ADLL_roi,AIMR_roi,c-3,57.0,82.0,11142,54.0,60.0,3.0,40985.604,,,N,c,3
47036,53165,44319,ADLL_roi,AIBL_roi,c-3,57.0,82.0,11142,54.0,60.0,3.0,40985.604,,,N,c,3
47038,53138,44307,ADFL_roi,RIAL_roi,c-3,59.0,106.0,11280,56.0,103.0,3.0,41395.332,,,N,c,3
47038,53138,44295,ADFL_roi,AIZL_roi,c-3,59.0,106.0,11280,56.0,103.0,3.0,41395.332,,,N,c,3
47040,53138,52909,ADFL_roi,RIR_roi,c-1,83.0,85.0,11280,48.0,82.0,3.0,41395.332,,,N,c,1
47040,53138,44307,ADFL_roi,RIAL_roi,c-1,83.0,85.0,11280,48.0,82.0,3.0,41395.332,,,N,c,1
47042,44295,44307,AIZL_roi,RIAL_roi,c-1,75.0,46.0,11449,72.0,3.0,3.0,41894.688,,,N,c,1
47044,45024,44319,PVT_roi,AIBL_roi,c-10,140.0,132.0,11421,137.0,129.0,3.0,41817.864,,,N,c,10
47044,45024,45033,PVT_roi,SDQR_roi,c-10,140.0,132.0,11421,137.0,129.0,3.0,41817.864,,,N,c,10
47044,45024,53144,PVT_roi,AIBR_roi,c-10,140.0,132.0,11421,137.0,129.0,3.0,41817.864,,,N,c,10
47046,53053,52804,BDUL_roi,CEPVL_roi,c-7,99.0,82.0,11429,57.0,3.0,3.0,41843.472,,,N,c,7
47046,53053,52782,BDUL_roi,SIBVR_roi,c-7,99.0,82.0,11429,57.0,3.0,3.0,41843.472,,,N,c,7
47046,53053,44753,BDUL_roi,PVPL_roi,c-7,99.0,82.0,11429,57.0,3.0,3.0,41843.472,,,N,c,7
47048,53119,44352,ASJL_roi,PVQL_roi,c-1,130.0,51.0,11429,127.0,48.0,3.0,41843.472,,,N,c,1
47050,53053,44895,BDUL_roi,RIFL_roi,c-1,62.0,74.0,11429,10.0,3.0,3.0,41843.472,,,N,c,1
47050,53053,52931,BDUL_roi,ALML_roi,c-1,62.0,74.0,11429,10.0,3.0,3.0,41843.472,,,N,c,1
47052,44895,44987,RIFL_roi,DVA_roi,c-2,59.0,93.0,11435,56.0,90.0,3.0,41856.276,,,N,c,2
47052,44895,44490,RIFL_roi,AVBR_roi,c-2,59.0,93.0,11435,56.0,90.0,3.0,41856.276,,,N,c,2
47055,52844,53138,RIPL_roi,ADFL_roi,c-6,172.0,102.0,11189,85.0,5.0,5.0,41126.448000000004,,,N,c,6
47055,52844,44307,RIPL_roi,RIAL_roi,c-6,172.0,102.0,11189,85.0,5.0,5.0,41126.448000000004,,,N,c,6
47055,52844,53037,RIPL_roi,RMDL_roi,c-6,172.0,102.0,11189,85.0,5.0,5.0,41126.448000000004,,,N,c,6
47057,53167,53165,ALA_roi,ADLL_roi,c-2,97.0,15.0,11322,5.0,10.0,5.0,41523.372,,,N,c,2
47059,53167,53045,ALA_roi,CANL_roi,c-6,118.0,97.0,11336,77.0,92.0,5.0,41561.784,,,N,c,6
47059,53167,53165,ALA_roi,ADLL_roi,c-6,118.0,97.0,11336,77.0,92.0,5.0,41561.784,,,N,c,6
47059,53167,40742,ALA_roi,CEPshVL,c-6,118.0,97.0,11336,77.0,92.0,5.0,41561.784,,,N,c,6
47061,44352,44304,PVQL_roi,AIAL_roi,c-4,57.0,69.0,11704,41.0,5.0,5.0,42714.144,,,N,c,4
47061,44352,44938,PVQL_roi,RIS_roi,c-4,57.0,69.0,11704,41.0,5.0,5.0,42714.144,,,N,c,4
47063,44352,44938,PVQL_roi,RIS_roi,c-3,83.0,78.0,11696,78.0,29.0,5.0,42688.536,,,N,c,3
47063,44352,53089,PVQL_roi,AWBL_roi,c-3,83.0,78.0,11696,78.0,29.0,5.0,42688.536,,,N,c,3
47065,53119,44601,ASJL_roi,AVFL_roi,c-1,23.0,37.0,11144,18.0,5.0,5.0,40998.408,,,N,c,1
47067,44346,44319,HSNL_roi,AIBL_roi,c-4,77.0,68.0,11028,5.0,63.0,5.0,40639.896,,,N,c,4
47067,44346,53089,HSNL_roi,AWBL_roi,c-4,77.0,68.0,11028,5.0,63.0,5.0,40639.896,,,N,c,4
47071,53089,44295,AWBL_roi,AIZL_roi,e-1,43.0,17.0,12272,5.0,5.0,5.0,44429.88,,,N,e,1
47073,44450,53144,PVNL_roi,AIBR_roi,c-5,79.0,80.0,11297,67.0,5.0,5.0,41446.548,,,N,c,5
47073,44450,53129,PVNL_roi,ASKR_roi,c-5,79.0,80.0,11297,67.0,5.0,5.0,41446.548,,,N,c,5
47075,40666,53144,BAGL_roi,AIBR_roi,c-7,74.0,65.0,11274,5.0,50.0,5.0,41382.528,,,N,c,7
47075,40666,53021,BAGL_roi,RIGR_roi,c-7,74.0,65.0,11274,5.0,50.0,5.0,41382.528,,,N,c,7
47077,53148,40279,AINL_roi,RIAR_roi,c-2,80.0,59.0,11274,5.0,23.0,5.0,41382.528,,,N,c,2
47077,53148,44481,AINL_roi,RIBR_roi,c-2,80.0,59.0,11274,5.0,23.0,5.0,41382.528,,,N,c,2
47079,53127,45791,AWCR_roi,CEPSHVR,c-8,63.0,59.0,11241,58.0,25.0,5.0,41280.096,,,N,c,8
47079,53127,52806,AWCR_roi,CEPVR_roi,c-8,63.0,59.0,11241,58.0,25.0,5.0,41280.096,,,N,c,8
47081,53127,52806,AWCR_roi,CEPVR_roi,c-6,67.0,83.0,11241,62.0,5.0,5.0,41280.096,,,N,c,6
47081,53127,45791,AWCR_roi,CEPSHVR,c-6,67.0,83.0,11241,62.0,5.0,5.0,41280.096,,,N,c,6
47083,53105,53127,ASGR_roi,AWCR_roi,c-2,93.0,217.0,11235,5.0,5.0,5.0,41267.292,,,N,c,2
47083,53105,45791,ASGR_roi,CEPSHVR,c-2,93.0,217.0,11235,5.0,5.0,5.0,41267.292,,,N,c,2
47085,53105,53144,ASGR_roi,AIBR_roi,c-2,101.0,10.0,11233,5.0,5.0,5.0,41254.488,,,N,c,2
47087,44450,53144,PVNL_roi,AIBR_roi,c-2,78.0,87.0,11221,73.0,47.0,5.0,41228.88,,,N,c,2
47087,44450,53129,PVNL_roi,ASKR_roi,c-2,78.0,87.0,11221,73.0,47.0,5.0,41228.88,,,N,c,2
47089,44450,53144,PVNL_roi,AIBR_roi,c-1,98.0,66.0,11257,93.0,23.0,5.0,41331.312,,,N,c,1
47089,44450,53129,PVNL_roi,ASKR_roi,c-1,98.0,66.0,11257,93.0,23.0,5.0,41331.312,,,N,c,1
47091,45003,52927,PVCR_roi,AVJL_roi,c-5,114.0,115.0,11263,109.0,52.0,5.0,41344.116,,,N,c,5
47091,45003,44490,PVCR_roi,AVBR_roi,c-5,114.0,115.0,11263,109.0,52.0,5.0,41344.116,,,N,c,5
47091,45003,53173,PVCR_roi,AVDL_roi,c-5,114.0,115.0,11263,109.0,52.0,5.0,41344.116,,,N,c,5
47093,53129,44487,ASKR_roi,AIAR_roi,c-1,53.0,36.0,11289,48.0,5.0,5.0,41420.94,,,N,c,1
47095,53129,44487,ASKR_roi,AIAR_roi,c-2,110.0,105.0,11360,105.0,5.0,5.0,41638.608,,,N,c,2
47095,53129,53125,ASKR_roi,ASJR_roi,c-2,110.0,105.0,11360,105.0,5.0,5.0,41638.608,,,N,c,2
47097,53125,53189,ASJR_roi,AVFR_roi,c-4,60.0,91.0,11352,5.0,86.0,5.0,41613.0,,,N,c,4
47097,53125,44484,ASJR_roi,PVQR_roi,c-4,60.0,91.0,11352,5.0,86.0,5.0,41613.0,,,N,c,4
47099,53125,44450,ASJR_roi,PVNL_roi,c-2,74.0,91.0,11360,5.0,82.0,5.0,41638.608,,,N,c,2
47099,53125,44484,ASJR_roi,PVQR_roi,c-2,74.0,91.0,11360,5.0,82.0,5.0,41638.608,,,N,c,2
47101,44346,44490,HSNL_roi,AVBR_roi,c-1,98.0,20.0,11336,5.0,15.0,5.0,41561.784,,,N,c,1
47103,44606,45791,AIMR_roi,CEPSHVR,c-4,107.0,127.0,11313,102.0,122.0,5.0,41497.764,,,N,c,4
47103,44606,52806,AIMR_roi,CEPVR_roi,c-4,107.0,127.0,11313,102.0,122.0,5.0,41497.764,,,N,c,4
47105,44606,52806,AIMR_roi,CEPVR_roi,c-4,76.0,105.0,11302,71.0,5.0,5.0,41459.352,,,N,c,4
47105,44606,45791,AIMR_roi,CEPSHVR,c-4,76.0,105.0,11302,71.0,5.0,5.0,41459.352,,,N,c,4
47107,44487,53144,AIAR_roi,AIBR_roi,c-1,117.0,123.0,11313,17.0,5.0,5.0,41497.764,,,N,c,1
47107,44487,53127,AIAR_roi,AWCR_roi,c-1,117.0,123.0,11313,17.0,5.0,5.0,41497.764,,,N,c,1
47107,44487,53105,AIAR_roi,ASGR_roi,c-1,117.0,123.0,11313,17.0,5.0,5.0,41497.764,,,N,c,1
47109,44487,53144,AIAR_roi,AIBR_roi,c-4,61.0,29.0,11305,5.0,5.0,5.0,41472.156,,,N,c,4
47111,53105,53144,ASGR_roi,AIBR_roi,c-1,105.0,88.0,11251,5.0,5.0,5.0,41318.508,,,N,c,1
