Connector_ID,Source_ID,Target_ID,Source,Target,Connector_title,Width,Height,lid,Con_X,Con_Y,Con_Radius,z,Scorer,Confirmed,Confidence,Synapse_Type,Sections
36045,33760,35225,AVL_roi,RIS_roi,e-8 3(c),83.0,19.0,14064,91.0,36.0,6.6666665,50780.0,,,3,e,8
36047,35225,33760,RIS_roi,AVL_roi,e-6 4(c),97.0,42.0,17317,32.0,6.0,6.6666665,54040.0,,,4,e,6
36049,33760,35387,AVL_roi,SMBDR_roi,e-4 2(c),38.0,52.0,17317,76.0,6.0,6.6666665,54040.0,,,2,e,4
36051,35219,34289,ADAR_roi,RIAR_roi,c-6 4(c),82.0,67.0,17651,6.0,54.0,6.6666665,56780.0,,,4,c,6
36051,35219,35637,ADAR_roi,AVEL_roi,c-6 4(c),82.0,67.0,17651,6.0,54.0,6.6666665,56780.0,,,4,c,6
36053,33760,35223,AVL_roi,AIMR_roi,e-10 3(c),27.0,60.0,14233,6.0,8.0,6.6666665,51880.0,,,3,e,10
36055,35435,33500,URYDL_roi,URXL,c-2 3(c),112.0,114.0,14263,82.0,6.0,6.6666665,52080.0,,,3,c,2
36055,35435,35307,URYDL_roi,AUAL_roi,c-2 3(c),112.0,114.0,14263,82.0,6.0,6.6666665,52080.0,,,3,c,2
36057,35307,34315,AUAL_roi,AVDR_roi,e-8 3(c),88.0,27.0,14261,109.0,6.0,6.6666665,52060.0,,,3,e,8
36059,35667,35637,RIBL_roi,AVEL_roi,c-8 4(c),115.0,34.0,17310,80.0,35.0,6.6666665,53980.0,,,4,c,8
36061,35301,34315,AWBL_roi,AVDR_roi,c-3 3(c),86.0,87.0,17579,87.0,71.0,6.6666665,56200.0,,,3,c,3
36061,35301,34437,AWBL_roi,ALML_roi,c-3 3(c),86.0,87.0,17579,87.0,71.0,6.6666665,56200.0,,,3,c,3
36063,35157,34422,RMGL_roi,UNK_rvg_roi,c-3 5(c),93.0,77.0,17579,6.0,56.0,6.6666665,56200.0,,,5,c,3
36063,35157,34315,RMGL_roi,AVDR_roi,c-3 5(c),93.0,77.0,17579,6.0,56.0,6.6666665,56200.0,,,5,c,3
36067,34422,35157,UNK_rvg_roi,RMGL_roi,c-2 3(c),59.0,74.0,17591,6.0,66.0,6.6666665,56300.0,,,3,c,2
36067,34422,34315,UNK_rvg_roi,AVDR_roi,c-2 3(c),59.0,74.0,17591,6.0,66.0,6.6666665,56300.0,,,3,c,2
36069,35631,34283,AVJR_roi,AVER_roi,c-1 3(c),96.0,115.0,17654,5.0,5.0,5.0,56800.0,,,3,c,1
36069,35631,35347,AVJR_roi,AVBR_roi,c-1 3(c),96.0,115.0,17654,5.0,5.0,5.0,56800.0,,,3,c,1
36069,35631,34422,AVJR_roi,UNK_rvg_roi,c-1 3(c),96.0,115.0,17654,5.0,5.0,5.0,56800.0,,,3,c,1
36072,33870,35579,AVKR_roi,AVAR_roi,c-2 5(c),62.0,53.0,20086,28.0,71.0,5.0,59380.0,,,5,c,2
36074,35373,33840,VB1_roi,SAADL,c-1 4(c),52.0,76.0,20100,5.0,5.0,5.0,59460.0,,,4,c,1
36074,35373,34413,VB1_roi,RIGL_roi,c-1 4(c),52.0,76.0,20100,5.0,5.0,5.0,59460.0,,,4,c,1
36076,35347,34315,AVBR_roi,AVDR_roi,c-2 3(c),54.0,23.0,14191,50.0,5.0,5.0,51600.0,,,3,c,2
36078,33997,34318,PVR_roi,RICR_roi,c-1 2(c),69.0,75.0,14212,62.0,5.0,5.0,51740.0,,,2,c,1
36078,33997,35517,PVR_roi,RMDL_roi,c-1 2(c),69.0,75.0,14212,62.0,5.0,5.0,51740.0,,,2,c,1
36080,33997,35293,PVR_roi,RICL_roi,c-3 4(c),67.0,45.0,14244,124.0,121.0,5.0,51960.0,,,4,c,3
36080,33997,35517,PVR_roi,RMDL_roi,c-3 4(c),67.0,45.0,14244,124.0,121.0,5.0,51960.0,,,4,c,3
36082,33997,35289,PVR_roi,AVJL_roi,c-2 2(c),129.0,170.0,14253,62.0,62.0,5.0,52020.0,,,2,c,2
36082,33997,34381,PVR_roi,PVCR_roi,c-2 2(c),129.0,170.0,14253,62.0,62.0,5.0,52020.0,,,2,c,2
36082,33997,35539,PVR_roi,SDQR_roi,c-2 2(c),129.0,170.0,14253,62.0,62.0,5.0,52020.0,,,2,c,2
36084,33997,35289,PVR_roi,AVJL_roi,c-2 3(c),67.0,67.0,14313,63.0,5.0,5.0,52420.0,,,3,c,2
36084,33997,35211,PVR_roi,BDUR_roi,c-2 3(c),67.0,67.0,14313,63.0,5.0,5.0,52420.0,,,3,c,2
36086,33997,35445,PVR_roi,RIPR_roi,c-8 3(c),105.0,77.0,14357,78.0,5.0,5.0,52700.0,,,3,c,8
36086,33997,35407,PVR_roi,CEPVR_roi,c-8 3(c),105.0,77.0,14357,78.0,5.0,5.0,52700.0,,,3,c,8
36088,33997,35445,PVR_roi,RIPR_roi,e-25 4(c),83.0,26.0,14341,5.0,5.0,5.0,52600.0,,,4,e,25
36090,33997,35407,PVR_roi,CEPVR_roi,e-24 4(c),45.0,56.0,17363,43.0,10.0,5.0,54420.0,,,4,e,24
36092,33997,34425,PVR_roi,ALMR_roi,e-7 3(c),48.0,15.0,17435,65.0,48.0,5.0,55000.0,,,3,e,7
36094,33997,35225,PVR_roi,RIS_roi,c-1 1(c),70.0,77.0,17492,69.0,8.0,5.0,55480.0,,,1,c,1
36094,33997,35211,PVR_roi,BDUR_roi,c-1 1(c),70.0,77.0,17492,69.0,8.0,5.0,55480.0,,,1,c,1
36096,33994,35225,PVNR_roi,RIS_roi,c-6 4(c),74.0,70.0,19985,57.0,22.0,5.0,58800.0,,,4,c,6
36096,33994,35211,PVNR_roi,BDUR_roi,c-6 4(c),74.0,70.0,19985,57.0,22.0,5.0,58800.0,,,4,c,6
36100,35205,33997,RMGR_roi,PVR_roi,e-10 3(c),62.0,27.0,20031,5.0,5.0,5.0,59040.0,,,3,e,10
36102,35599,33997,SABD_roi,PVR_roi,e-11 2(c),33.0,53.0,14227,5.0,5.0,5.0,51860.0,,,2,e,11
36104,33991,33997,BDUL_roi,PVR_roi,c-2 3(c),119.0,33.0,14227,5.0,5.0,5.0,51860.0,,,3,c,2
36106,34378,35207,PVPR_roi,PVQR_roi,c-4 3(c),12.0,68.0,14242,37.0,5.0,5.0,51940.0,,,3,c,4
36108,35349,35347,AWBR_roi,AVBR_roi,c-3 3(c),83.0,77.0,14253,37.0,80.0,5.0,52020.0,,,3,c,3
36108,35349,35289,AWBR_roi,AVJL_roi,c-3 3(c),83.0,77.0,14253,37.0,80.0,5.0,52020.0,,,3,c,3
36110,34378,35349,PVPR_roi,AWBR_roi,c-4 4(c),98.0,85.0,14265,5.0,54.0,5.0,52100.0,,,4,c,4
36110,34378,35347,PVPR_roi,AVBR_roi,c-4 4(c),98.0,85.0,14265,5.0,54.0,5.0,52100.0,,,4,c,4
36112,34381,35601,PVCR_roi,AVDL_roi,c-4 3(c),87.0,81.0,17359,101.0,5.0,5.0,54380.0,,,3,c,4
36112,34381,35289,PVCR_roi,AVJL_roi,c-4 3(c),87.0,81.0,17359,101.0,5.0,5.0,54380.0,,,3,c,4
36114,34378,34318,PVPR_roi,RICR_roi,c-2 3(c),106.0,82.0,17367,54.0,26.0,5.0,54460.0,,,3,c,2
36114,34378,35289,PVPR_roi,AVJL_roi,c-2 3(c),106.0,82.0,17367,54.0,26.0,5.0,54460.0,,,3,c,2
36116,35547,34378,unk subdorsal cord_roi,PVPR_roi,e-8 4(c),59.0,31.0,17372,73.0,62.0,5.0,54500.0,,,4,e,8
36118,35547,34378,unk subdorsal cord_roi,PVPR_roi,c-6 5(c),78.0,67.0,17444,5.0,46.0,5.0,55080.0,,,5,c,6
36118,35547,35623,unk subdorsal cord_roi,SAAVL_roi,c-6 5(c),78.0,67.0,17444,5.0,46.0,5.0,55080.0,,,5,c,6
36118,35547,35511,unk subdorsal cord_roi,SMDVL_roi,c-6 5(c),78.0,67.0,17444,5.0,46.0,5.0,55080.0,,,5,c,6
36120,34384,35637,DVA_roi,AVEL_roi,c-7 5(c),64.0,73.0,17435,59.0,59.0,5.0,55000.0,,,5,c,7
36120,34384,34378,DVA_roi,PVPR_roi,c-7 5(c),64.0,73.0,17435,59.0,59.0,5.0,55000.0,,,5,c,7
36122,34370,35637,PVT_roi,AVEL_roi,c-2 3(c),70.0,64.0,17526,33.0,5.0,5.0,55760.0,,,3,c,2
36122,34370,34407,PVT_roi,unk dorsal midline_roi,c-2 3(c),70.0,64.0,17526,33.0,5.0,5.0,55760.0,,,3,c,2
36124,34378,35601,PVPR_roi,AVDL_roi,c-2 3(c),54.0,64.0,17546,68.0,5.0,5.0,55940.0,,,3,c,2
36124,34378,35295,PVPR_roi,AVBL_roi,c-2 3(c),54.0,64.0,17546,68.0,5.0,5.0,55940.0,,,3,c,2
36126,34378,35295,PVPR_roi,AVBL_roi,c-3 3(c),101.0,98.0,14155,85.0,5.0,5.0,51380.0,,,3,c,3
36126,34378,33994,PVPR_roi,PVNR_roi,c-3 3(c),101.0,98.0,14155,85.0,5.0,5.0,51380.0,,,3,c,3
36126,34378,35601,PVPR_roi,AVDL_roi,c-3 3(c),101.0,98.0,14155,85.0,5.0,5.0,51380.0,,,3,c,3
36128,34381,34318,PVCR_roi,RICR_roi,e-8 4(c),90.0,15.0,14157,5.0,5.0,5.0,51400.0,,,4,e,8
36130,34381,35601,PVCR_roi,AVDL_roi,c-3 4(c),89.0,96.0,14201,5.0,5.0,5.0,51680.0,,,4,c,3
36130,34381,35295,PVCR_roi,AVBL_roi,c-3 4(c),89.0,96.0,14201,5.0,5.0,5.0,51680.0,,,4,c,3
36132,34381,35347,PVCR_roi,AVBR_roi,c-4 2(c),76.0,110.0,14197,5.0,5.0,5.0,51640.0,,,2,c,4
36134,34381,35601,PVCR_roi,AVDL_roi,c-2 2(c)\,119.0,91.0,17359,5.0,56.0,5.0,54380.0,,,2,c,2
36134,34381,35299,PVCR_roi,RID_roi,c-2 2(c)\,119.0,91.0,17359,5.0,56.0,5.0,54380.0,,,2,c,2
36136,34381,35295,PVCR_roi,AVBL_roi,c-6 5(c),51.0,150.0,17384,12.0,5.0,5.0,54580.0,,,5,c,6
36136,34381,33976,PVCR_roi,RIMR_roi,c-6 5(c),51.0,150.0,17384,12.0,5.0,5.0,54580.0,,,5,c,6
36136,34381,35347,PVCR_roi,AVBR_roi,c-6 5(c),51.0,150.0,17384,12.0,5.0,5.0,54580.0,,,5,c,6
36138,34381,33976,PVCR_roi,RIMR_roi,c-7 4(c),60.0,77.0,17394,5.0,38.0,5.0,54660.0,,,4,c,7
36138,34381,35347,PVCR_roi,AVBR_roi,c-7 4(c),60.0,77.0,17394,5.0,38.0,5.0,54660.0,,,4,c,7
36140,34381,35295,PVCR_roi,AVBL_roi,c-3 4(c),64.0,75.0,19785,61.0,5.0,5.0,57460.0,,,4,c,3
36140,34381,33976,PVCR_roi,RIMR_roi,c-3 4(c),64.0,75.0,19785,61.0,5.0,5.0,57460.0,,,4,c,3
36142,34437,34392,ALML_roi,RIFR-to-join,c-3 3(c),68.0,60.0,14133,5.0,43.0,5.0,51240.0,,,3,c,3
36142,34437,34381,ALML_roi,PVCR_roi,c-3 3(c),68.0,60.0,14133,5.0,43.0,5.0,51240.0,,,3,c,3
36142,34437,34425,ALML_roi,ALMR_roi,c-3 3(c),68.0,60.0,14133,5.0,43.0,5.0,51240.0,,,3,c,3
36144,34384,35637,DVA_roi,AVEL_roi,c-4 3(c),57.0,74.0,17359,5.0,37.0,5.0,54380.0,,,3,c,4
36144,34384,35253,DVA_roi,RMFR_roi,c-4 3(c),57.0,74.0,17359,5.0,37.0,5.0,54380.0,,,3,c,4
36146,35539,34384,SDQR_roi,DVA_roi,c-8 4(c),61.0,93.0,14181,5.0,55.0,5.0,51560.0,,,4,c,8
36146,35539,35347,SDQR_roi,AVBR_roi,c-8 4(c),61.0,93.0,14181,5.0,55.0,5.0,51560.0,,,4,c,8
36146,35539,35669,SDQR_roi,RIML_roi,c-8 4(c),61.0,93.0,14181,5.0,55.0,5.0,51560.0,,,4,c,8
36148,34378,35295,PVPR_roi,AVBL_roi,c-2 2(c),106.0,120.0,14227,5.0,32.0,5.0,51860.0,,,2,c,2
36148,34378,34384,PVPR_roi,DVA_roi,c-2 2(c),106.0,120.0,14227,5.0,32.0,5.0,51860.0,,,2,c,2
36148,34378,35219,PVPR_roi,ADAR_roi,c-2 2(c),106.0,120.0,14227,5.0,32.0,5.0,51860.0,,,2,c,2
36150,34378,34384,PVPR_roi,DVA_roi,c-2 3(c),78.0,37.0,17295,5.0,5.0,5.0,53860.0,,,3,c,2
36154,34384,35445,DVA_roi,RIPR_roi,e-14 3(c),17.0,54.0,14357,62.0,5.0,5.0,52700.0,,,3,e,14
36156,34387,35299,PVCL_roi,RID_roi,c-2 3(c),67.0,48.0,17367,77.0,66.0,5.0,54460.0,,,3,c,2
36158,34387,35295,PVCL_roi,AVBL_roi,c-7 3(c),82.0,161.0,17477,74.0,30.0,5.0,55340.0,,,3,c,7
36158,34387,35669,PVCL_roi,RIML_roi,c-7 3(c),82.0,161.0,17477,74.0,30.0,5.0,55340.0,,,3,c,7
36158,34387,35347,PVCL_roi,AVBR_roi,c-7 3(c),82.0,161.0,17477,74.0,30.0,5.0,55340.0,,,3,c,7
36160,34387,35631,PVCL_roi,AVJR_roi,c-2 2(c),79.0,80.0,17583,76.0,18.0,5.0,56240.0,,,2,c,2
36160,34387,34283,PVCL_roi,AVER_roi,c-2 2(c),79.0,80.0,17583,76.0,18.0,5.0,56240.0,,,2,c,2
36160,34387,35347,PVCL_roi,AVBR_roi,c-2 2(c),79.0,80.0,17583,76.0,18.0,5.0,56240.0,,,2,c,2
36162,35289,35295,AVJL_roi,AVBL_roi,c-3 2(c),81.0,72.0,17245,43.0,5.0,5.0,53480.0,,,2,c,3
36162,35289,35637,AVJL_roi,AVEL_roi,c-3 2(c),81.0,72.0,17245,43.0,5.0,5.0,53480.0,,,2,c,3
36164,35211,33994,BDUR_roi,PVNR_roi,c-3 3(c),48.0,40.0,17524,49.0,5.0,5.0,55740.0,,,3,c,3
36166,33994,35211,PVNR_roi,BDUR_roi,c-4 3(c),54.0,56.0,14242,89.0,73.0,5.0,51940.0,,,3,c,4
36166,33994,35225,PVNR_roi,RIS_roi,c-4 3(c),54.0,56.0,14242,89.0,73.0,5.0,51940.0,,,3,c,4
36168,35339,33985,ADFR_roi,AIZR_roi,c-3 3(c),94.0,116.0,14247,5.0,68.0,5.0,51980.0,,,3,c,3
36168,35339,35335,ADFR_roi,AWAR_roi,c-3 3(c),94.0,116.0,14247,5.0,68.0,5.0,51980.0,,,3,c,3
36170,35335,35331,AWAR_roi,AWCR_roi,c-2 3(c),77.0,94.0,14321,51.0,39.0,5.0,52480.0,,,3,c,2
36170,35335,33738,AWAR_roi,AIBR_roi,c-2 3(c),77.0,94.0,14321,51.0,39.0,5.0,52480.0,,,3,c,2
36172,35331,35221,AWCR_roi,AIYR_roi,c-8 3(c),56.0,44.0,14370,5.0,5.0,5.0,52800.0,,,3,c,8
36174,33738,34024,AIBR_roi,PVNL_roi,e-6 4(c),58.0,66.0,17263,5.0,45.0,5.0,53600.0,,,4,e,6
36176,33738,35331,AIBR_roi,AWCR_roi,e-15 3(c),44.0,50.0,17303,46.0,75.0,5.0,53920.0,,,3,e,15
36178,35327,35319,ASER_roi,ASHR_roi,c-5 3(c),94.0,80.0,17417,88.0,5.0,5.0,54880.0,,,3,c,5
36178,35327,33738,ASER_roi,AIBR_roi,c-5 3(c),94.0,80.0,17417,88.0,5.0,5.0,54880.0,,,3,c,5
36180,35343,35565,ASIR_roi,AIAR_roi,c-2 3(c),93.0,89.0,17486,5.0,5.0,5.0,55420.0,,,3,c,2
36180,35343,33738,ASIR_roi,AIBR_roi,c-2 3(c),93.0,89.0,17486,5.0,5.0,5.0,55420.0,,,3,c,2
36182,35565,35319,AIAR_roi,ASHR_roi,c-7 3(c),62.0,98.0,17683,45.0,28.0,5.0,57040.0,,,3,c,7
36182,35565,33738,AIAR_roi,AIBR_roi,c-7 3(c),62.0,98.0,17683,45.0,28.0,5.0,57040.0,,,3,c,7
36184,35331,33738,AWCR_roi,AIBR_roi,c-4 3(c),50.0,33.0,14153,15.0,67.0,5.0,51360.0,,,3,c,4
36186,35339,33985,ADFR_roi,AIZR_roi,c-6 4(c),20.0,72.0,14227,5.0,5.0,5.0,51860.0,,,4,c,6
36188,35335,35219,AWAR_roi,ADAR_roi,c-2 4(c),102.0,112.0,14227,5.0,56.0,5.0,51860.0,,,4,c,2
36188,35335,35349,AWAR_roi,AWBR_roi,c-2 4(c),102.0,112.0,14227,5.0,56.0,5.0,51860.0,,,4,c,2
36190,35565,35221,AIAR_roi,AIYR_roi,c-8 4(c),26.0,61.0,17435,5.0,5.0,5.0,55000.0,,,4,c,8
36192,35331,35221,AWCR_roi,AIYR_roi,c-4 5(c),64.0,19.0,14247,94.0,87.0,10.0,51980.0,,,5,c,4
36194,34410,35413,RIGR_roi,IL1VR_roi,c-5 3(c),104.0,97.0,14282,10.0,28.0,10.0,52200.0,,,3,c,5
36194,34410,33470,RIGR_roi,URAVR_roi,c-5 3(c),104.0,97.0,14282,10.0,28.0,10.0,52200.0,,,3,c,5
36194,34410,35241,RIGR_roi,SAADR_roi,c-5 3(c),104.0,97.0,14282,10.0,28.0,10.0,52200.0,,,3,c,5
36194,34410,35253,RIGR_roi,RMFR_roi,c-5 3(c),104.0,97.0,14282,10.0,28.0,10.0,52200.0,,,3,c,5
36196,35403,34410,BAGL_roi,RIGR_roi,e-11 (3),84.0,38.0,14309,84.0,93.0,10.0,52380.0,,,(,e,11
36198,34410,33973,RIGR_roi,RMDR_roi,c-7 4(c),141.0,103.0,14333,36.0,69.0,10.0,52540.0,,,4,c,7
36198,34410,35605,RIGR_roi,AIBL_roi,c-7 4(c),141.0,103.0,14333,36.0,69.0,10.0,52540.0,,,4,c,7
36198,34410,35241,RIGR_roi,SAADR_roi,c-7 4(c),141.0,103.0,14333,36.0,69.0,10.0,52540.0,,,4,c,7
36198,34410,33976,RIGR_roi,RIMR_roi,c-7 4(c),141.0,103.0,14333,36.0,69.0,10.0,52540.0,,,4,c,7
36200,34410,35605,RIGR_roi,AIBL_roi,c-3 3(c),91.0,79.0,17528,72.0,35.0,10.0,55780.0,,,3,c,3
36200,34410,33976,RIGR_roi,RIMR_roi,c-3 3(c),91.0,79.0,17528,72.0,35.0,10.0,55780.0,,,3,c,3
36200,34410,35239,RIGR_roi,SMDDR_roi,c-3 3(c),91.0,79.0,17528,72.0,35.0,10.0,55780.0,,,3,c,3
36202,35217,34410,ADER_roi,RIGR_roi,c-4 3(c),82.0,81.0,17497,10.0,10.0,10.0,55520.0,,,3,c,4
36202,35217,35277,ADER_roi,AQR_roi,c-4 3(c),82.0,81.0,17497,10.0,10.0,10.0,55520.0,,,3,c,4
36204,34410,35217,RIGR_roi,ADER_roi,e-16 4(c),70.0,30.0,17261,81.0,95.0,10.0,53580.0,,,4,e,16
36206,34413,33870,RIGL_roi,AVKR_roi,c-5 4(c),171.0,105.0,17369,54.0,66.0,10.0,54480.0,,,4,c,5
36206,34413,35669,RIGL_roi,RIML_roi,c-5 4(c),171.0,105.0,17369,54.0,66.0,10.0,54480.0,,,4,c,5
36206,34413,35297,RIGL_roi,AIZL_roi,c-5 4(c),171.0,105.0,17369,54.0,66.0,10.0,54480.0,,,4,c,5
36208,35669,35381,RIML_roi,ADAL_roi,c-4 3(c),84.0,76.0,17484,10.0,16.0,10.0,55400.0,,,3,c,4
36208,35669,35347,RIML_roi,AVBR_roi,c-4 3(c),84.0,76.0,17484,10.0,16.0,10.0,55400.0,,,3,c,4
36210,35377,34413,ADEL_roi,RIGL_roi,c-3 3(c),59.0,26.0,17521,10.0,42.0,10.0,55700.0,,,3,c,3
36212,35377,34413,ADEL_roi,RIGL_roi,c-8 5(c),82.0,72.0,17549,82.0,72.0,10.0,55960.0,,,5,c,8
36212,35377,35587,ADEL_roi,SIADL_roi,c-8 5(c),82.0,72.0,17549,82.0,72.0,10.0,55960.0,,,5,c,8
36214,34437,34422,ALML_roi,UNK_rvg_roi,c-6 2(c),92.0,82.0,19957,10.0,61.0,10.0,58640.0,,,2,c,6
36214,34437,35217,ALML_roi,ADER_roi,c-6 2(c),92.0,82.0,19957,10.0,61.0,10.0,58640.0,,,2,c,6
36216,34437,34387,ALML_roi,PVCL_roi,c-2 3(c),58.0,71.0,19795,77.0,10.0,10.0,57560.0,,,3,c,2
36216,34437,35295,ALML_roi,AVBL_roi,c-2 3(c),58.0,71.0,19795,77.0,10.0,10.0,57560.0,,,3,c,2
36220,34437,34425,ALML_roi,ALMR_roi,e-12 2(c),87.0,33.0,17205,63.0,17.0,10.0,53080.0,,,2,e,12
36222,35159,34437,RIFL_roi,ALML_roi,e-6 3(c),73.0,27.0,17273,79.0,82.0,10.0,53680.0,,,3,e,6
36224,35551,33787,ALNL_roi,SAAVL,c-8 3(c),89.0,104.0,17519,36.0,40.0,10.0,55680.0,,,3,c,8
36224,35551,35387,ALNL_roi,SMBDR_roi,c-8 3(c),89.0,104.0,17519,36.0,40.0,10.0,55680.0,,,3,c,8
36226,35225,34425,RIS_roi,ALMR_roi,e-20 3(c ,46.0,50.0,17440,53.0,10.0,10.0,55040.0,,,3,e,20
36228,34437,35631,ALML_roi,AVJR_roi,c-3 3(c),75.0,79.0,17437,79.0,58.0,10.0,55020.0,,,3,c,3
36228,34437,35295,ALML_roi,AVBL_roi,c-3 3(c),75.0,79.0,17437,79.0,58.0,10.0,55020.0,,,3,c,3
36230,35301,35493,AWBL_roi,ADLL_roi,c-3 4(c),89.0,108.0,17524,46.0,50.0,10.0,55740.0,,,4,c,3
36230,35301,35295,AWBL_roi,AVBL_roi,c-3 4(c),89.0,108.0,17524,46.0,50.0,10.0,55740.0,,,4,c,3
36230,35301,35631,AWBL_roi,AVJR_roi,c-3 4(c),89.0,108.0,17524,46.0,50.0,10.0,55740.0,,,4,c,3
36232,34437,34387,ALML_roi,PVCL_roi,c-1 2(c),116.0,60.0,17558,10.0,51.0,10.0,56020.0,,,2,c,1
36232,34437,34437,ALML_roi,ALML_roi,c-1 2(c),116.0,60.0,17558,10.0,51.0,10.0,56020.0,,,2,c,1
36232,34437,35347,ALML_roi,AVBR_roi,c-1 2(c),116.0,60.0,17558,10.0,51.0,10.0,56020.0,,,2,c,1
36232,34437,34315,ALML_roi,AVDR_roi,c-1 2(c),116.0,60.0,17558,10.0,51.0,10.0,56020.0,,,2,c,1
36234,34437,35377,ALML_roi,ADEL_roi,c-3 3(c),92.0,61.0,17581,66.0,59.0,10.0,56220.0,,,3,c,3
36234,34437,34387,ALML_roi,PVCL_roi,c-3 3(c),92.0,61.0,17581,66.0,59.0,10.0,56220.0,,,3,c,3
36236,34437,34381,ALML_roi,PVCR_roi,c-4 3(c),76.0,116.0,17215,67.0,59.0,10.0,53180.0,,,3,c,4
36236,34437,35295,ALML_roi,AVBL_roi,c-4 3(c),76.0,116.0,17215,67.0,59.0,10.0,53180.0,,,3,c,4
36236,34437,34422,ALML_roi,UNK_rvg_roi,c-4 3(c),76.0,116.0,17215,67.0,59.0,10.0,53180.0,,,3,c,4
36238,34407,34268,unk dorsal midline_roi,DVC_roi,c-2 3(c),77.0,100.0,17295,28.0,10.0,10.0,53860.0,,,3,c,2
36238,34407,35605,unk dorsal midline_roi,AIBL_roi,c-2 3(c),77.0,100.0,17295,28.0,10.0,10.0,53860.0,,,3,c,2
36238,34407,33985,unk dorsal midline_roi,AIZR_roi,c-2 3(c),77.0,100.0,17295,28.0,10.0,10.0,53860.0,,,3,c,2
36240,34268,35387,DVC_roi,SMBDR_roi,e-10 3(c),38.0,73.0,14042,10.0,10.0,10.0,50640.0,,,3,e,10
36242,34268,35577,DVC_roi,AVAL_roi,c-2 3(c),52.0,57.0,14199,91.0,84.0,10.0,51660.0,,,3,c,2
36244,35277,35253,AQR_roi,RMFR_roi,c-1 2(c),124.0,94.0,17331,67.0,68.0,10.0,54180.0,,,2,c,1
36244,35277,35551,AQR_roi,ALNL_roi,c-1 2(c),124.0,94.0,17331,67.0,68.0,10.0,54180.0,,,2,c,1
36244,35277,34413,AQR_roi,RIGL_roi,c-1 2(c),124.0,94.0,17331,67.0,68.0,10.0,54180.0,,,2,c,1
36246,34407,35605,unk dorsal midline_roi,AIBL_roi,c-5 3(c),77.0,79.0,17381,79.0,72.0,10.0,54560.0,,,3,c,5
36248,34268,35577,DVC_roi,AVAL_roi,c-2 3(c),89.0,82.0,17667,47.0,22.0,10.0,56920.0,,,3,c,2
36248,34268,35605,DVC_roi,AIBL_roi,c-2 3(c),89.0,82.0,17667,47.0,22.0,10.0,56920.0,,,3,c,2
36250,34268,35577,DVC_roi,AVAL_roi,e-10 3(c),57.0,32.0,17674,63.0,15.0,10.0,56980.0,,,3,e,10
36252,34268,35577,DVC_roi,AVAL_roi,c-3 4(c),73.0,88.0,17671,47.0,68.0,10.0,56960.0,,,4,c,3
36252,34268,35547,DVC_roi,unk subdorsal cord_roi,c-3 4(c),73.0,88.0,17671,47.0,68.0,10.0,56960.0,,,4,c,3
36254,35547,35577,unk subdorsal cord_roi,AVAL_roi,c-2 3(c),86.0,78.0,17689,16.0,10.0,10.0,57080.0,,,3,c,2
36254,35547,34268,unk subdorsal cord_roi,DVC_roi,c-2 3(c),86.0,78.0,17689,16.0,10.0,10.0,57080.0,,,3,c,2
36256,34268,35547,DVC_roi,unk subdorsal cord_roi,e-13 3(c),26.0,58.0,20073,65.0,10.0,10.0,59300.0,,,3,e,13
36258,34268,35637,DVC_roi,AVEL_roi,c-7 3(c),119.0,79.0,14014,10.0,81.0,10.0,50440.0,,,3,c,7
36258,34268,35295,DVC_roi,AVBL_roi,c-7 3(c),119.0,79.0,14014,10.0,81.0,10.0,50440.0,,,3,c,7
36258,34268,35577,DVC_roi,AVAL_roi,c-7 3(c),119.0,79.0,14014,10.0,81.0,10.0,50440.0,,,3,c,7
36260,34370,34407,PVT_roi,unk dorsal midline_roi,e-6 3(c),20.0,91.0,14282,74.0,19.0,10.0,52200.0,,,3,e,6
36262,34407,34268,unk dorsal midline_roi,DVC_roi,c-3 2(c),84.0,106.0,14306,29.0,10.0,10.0,52360.0,,,2,c,3
36262,34407,35503,unk dorsal midline_roi,URYVL_roi,c-3 2(c),84.0,106.0,14306,29.0,10.0,10.0,52360.0,,,2,c,3
36264,35277,35457,AQR_roi,IL2VL_roi,c-2 2(c),69.0,70.0,17219,35.0,38.0,10.0,53220.0,,,2,c,2
36264,35277,35411,AQR_roi,IL1VL_roi,c-2 2(c),69.0,70.0,17219,35.0,38.0,10.0,53220.0,,,2,c,2
36266,34370,34283,PVT_roi,AVER_roi,e-5 3(c),45.0,48.0,17231,63.0,10.0,10.0,53340.0,,,3,e,5
36268,34370,34407,PVT_roi,unk dorsal midline_roi,e-8 3(c),73.0,29.0,17315,41.0,37.0,10.0,54020.0,,,3,e,8
36270,34370,33738,PVT_roi,AIBR_roi,e-9 3(c),51.0,47.0,14199,43.0,12.0,10.0,51660.0,,,3,e,9
36272,34318,35692,RICR_roi,SIBVR_roi,e-12 4(c),53.0,22.0,14313,87.0,43.0,10.0,52420.0,,,4,e,12
36274,35407,34318,CEPVR_roi,RICR_roi,c-6 4(c),97.0,131.0,14341,56.0,10.0,10.0,52600.0,,,4,c,6
36274,35407,35293,CEPVR_roi,RICL_roi,c-6 4(c),97.0,131.0,14341,56.0,10.0,10.0,52600.0,,,4,c,6
36274,35407,35445,CEPVR_roi,RIPR_roi,c-6 4(c),97.0,131.0,14341,56.0,10.0,10.0,52600.0,,,4,c,6
